a,b,width,active,old_min,collar_min,cross_ratio
2.209420303898299,2.24431818486607,0.03489788096777069,33,79.04620348002157,1.9776002281800606,0.06860885573915529
2.24431818486607,2.2873554892516914,0.04303730438562159,34,85.82894065604842,1.713168914268203,0.1105451374896395
2.2873554892516914,2.30756025842063,0.02020476916893843,35,86.50252640085266,2.5915274776005925,0.05666208280544923
2.30756025842063,2.317364494114818,0.00980423569418809,36,89.53368955635833,0.628683724226757,0.05157239027820855
2.317364494114818,2.336414417230953,0.01904992311613496,37,85.7278061337603,2.6529470333238763,0.05639895113997713
2.336414417230953,2.3456739411145717,0.009259523883618836,38,87.50842601693282,0.43913592925761497,0.07016470590009237
2.3456739411145717,2.3636939093561704,0.018019968241598683,39,91.56006123668209,2.7109086219614054,0.14744516225062299
2.3636939093561704,2.3978952727983707,0.03420136344220026,40,91.82563436925994,1.9639733822856664,0.09669368003760204
2.3978952727983707,2.4141568686511508,0.016261595852780086,41,95.55050642533614,2.812597732392765,0.07775042182687832
2.4141568686511508,2.4220935432292956,0.007936674578144842,42,88.83066758336219,0.17336700641520836,0.07184394088883153
2.4220935432292956,2.4260151319598084,0.003921588730512848,43,90.78067620605202,0.0012742071205716554,0.0903215480077316
2.4260151319598084,2.4375986616005756,0.011583529640767143,44,91.71720620264972,1.5617244401872357,0.09861743955317014
2.4375986616005756,2.4599904629140625,0.022391801313486948,45,90.32134388038334,2.4510515076500843,0.07047748480655845
2.4599904629140625,2.4672369665653457,0.007246503651283209,46,89.86540330840434,0.09295712275950016,0.07596130987887804
2.4672369665653457,2.5019731529727296,0.03473618640738385,47,95.45102054711957,1.915787429507971,0.06836640515578431
2.5019731529727296,2.508639918407462,0.006666765434732547,48,97.45376601033988,0.05345134249139054,0.12954825276951293
2.508639918407462,2.528122902674154,0.019482984266691705,49,97.48945809664829,2.5979524174904975,0.12258264626286176
2.528122902674154,2.546875100403381,0.018752197729227316,50,97.49587521932487,2.638494216883925,0.09860841651081376
2.546875100403381,2.5589969062083777,0.012121805804996555,51,98.01770902980904,1.8788242217156956,0.0778298260710538
2.5589969062083777,2.5649493574615367,0.005952451253159019,52,93.67213568774393,0.023819210125294817,0.0974687289756891
2.5649493574615367,2.5766457972488896,0.011696439787352908,53,97.83540294989987,1.6050786859576023,0.07919141878106921
2.5766457972488896,2.5936929029203775,0.017047105671487817,54,99.43357297920102,2.737889798677538,0.09282754537598491
2.5936929029203775,2.599248515632913,0.005555612712535574,55,96.51394406773225,0.014880644822286026,0.08401414126512038
2.599248515632913,2.626136714023315,0.026888198390401907,56,100.39984680169542,2.197626951413638,0.07594663936996851
2.626136714023315,2.631345094452443,0.005208380429127857,57,96.23818341933227,0.009619673278373425,0.05749677287597679
2.631345094452443,2.6416018643689942,0.010256769916551445,58,95.5878368172213,0.8151869547651767,0.0582762063229941
