u,x,lnF
2.7283927455,0.4783927455,-45.6024665868
2.7293933709,0.4793933709,-45.3238739162
2.7303939962,0.4803939962,-45.1091550187
2.7313946216,0.4813946216,-44.9381798627
2.7323952470,0.4823952470,-44.7997983826
2.7333958724,0.4833958724,-44.6871963583
2.7343964978,0.4843964978,-44.5959265997
2.7353971232,0.4853971232,-44.5229562810
2.7363977486,0.4863977486,-44.4661608419
2.7373983740,0.4873983740,-44.4240365174
2.7383989994,0.4883989994,-44.3955295786
2.7393996248,0.4893996248,-44.3799328487
2.7404002502,0.4904002502,-44.3768241795
2.7414008755,0.4914008755,-44.3860337263
2.7424015009,0.4924015009,-44.4076336932
2.7434021263,0.4934021263,-44.4419487736
2.7444027517,0.4944027517,-44.4895894669
2.7454033771,0.4954033771,-44.5515151750
2.7464040025,0.4964040025,-44.6291412536
2.7474046279,0.4974046279,-44.7245173361
2.7484052533,0.4984052533,-44.8406306582
2.7494058787,0.4994058787,-44.9819462762
2.7504065041,0.5004065041,-45.1554377088
2.7514071295,0.5014071295,-45.3727524717
2.7524077548,0.5024077548,-45.6554349784
2.7534083802,0.5034083802,-46.0504936631
2.7544090056,0.5044090056,-46.6983069918
2.7554096310,0.5054096310,-48.8491580840
2.7564102564,0.5064102564,-47.0168449444
2.7574108818,0.5074108818,-46.2799110944
2.7584115072,0.5084115072,-45.8871767813
2.7594121326,0.5094121326,-45.6297398226
2.7604127580,0.5104127580,-45.4471412281
2.7614133834,0.5114133834,-45.3134633091
2.7624140088,0.5124140088,-45.2152846990
2.7634146341,0.5134146341,-45.1448494416
2.7644152595,0.5144152595,-45.0973726007
2.7654158849,0.5154158849,-45.0698060650
2.7664165103,0.5164165103,-45.0602159932
2.7674171357,0.5174171357,-45.0674519862
2.7684177611,0.5184177611,-45.0909729665
2.7694183865,0.5194183865,-45.1307699427
2.7704190119,0.5204190119,-45.1873618530
2.7714196373,0.5214196373,-45.2618631911
2.7724202627,0.5224202627,-45.3561439382
2.7734208881,0.5234208881,-45.4731356279
2.7744215134,0.5244215134,-45.6174051271
2.7754221388,0.5254221388,-45.7962812299
2.7764227642,0.5264227642,-46.0222771412
2.7774233896,0.5274233896,-46.3190916182
2.7784240150,0.5284240150,-46.7402383699
2.7794246404,0.5294246404,-47.4573789570
2.7804252658,0.5304252658,-52.4105646077
2.7814258912,0.5314258912,-47.5014252036
2.7824265166,0.5324265166,-46.8500177137
2.7834271420,0.5334271420,-46.4900012104
2.7844277674,0.5344277674,-46.2534151143
2.7854283927,0.5354283927,-46.0875741929
2.7864290181,0.5364290181,-45.9691374183
2.7874296435,0.5374296435,-45.8858246520
2.7884302689,0.5384302689,-45.8305055240
2.7894308943,0.5394308943,-45.7988112859
2.7904315197,0.5404315197,-45.7880275749
2.7914321451,0.5414321451,-45.7965370626
2.7924327705,0.5424327705,-45.8235324132
2.7934333959,0.5434333959,-45.8688825932
2.7944340213,0.5444340213,-45.9331050481
2.7954346467,0.5454346467,-46.0174342553
2.7964352720,0.5464352720,-46.1240093611
2.7974358974,0.5474358974,-46.2562498803
2.7984365228,0.5484365228,-46.4195833000
2.7994371482,0.5494371482,-46.6229264520
2.8004377736,0.5504377736,-46.8820297672
2.8014383990,0.5514383990,-47.2283865459
2.8024390244,0.5524390244,-47.7405581856
2.8034396498,0.5534396498,-48.7442504136
2.8044402752,0.5544402752,-49.2577476211
2.8054409006,0.5554409006,-48.0323177083
2.8064415260,0.5564415260,-47.5520204592
2.8074421513,0.5574421513,-47.2743434902
2.8084427767,0.5584427767,-47.0980081145
2.8094434021,0.5594434021,-46.9860437019
2.8104440275,0.5604440275,-46.9213563646
2.8114446529,0.5614446529,-46.8952987822
2.8124452783,0.5624452783,-46.9037144254
2.8134459037,0.5634459037,-46.9454338246
2.8144465291,0.5644465291,-47.0218827761
2.8154471545,0.5654471545,-47.1375100644
2.8164477799,0.5664477799,-47.3013520491
2.8174484053,0.5674484053,-47.5311386628
2.8184490306,0.5684490306,-47.8652343808
2.8194496560,0.5694496560,-48.4097906239
2.8204502814,0.5704502814,-49.7628304058
2.8214509068,0.5714509068,-49.1470351638
2.8224515322,0.5724515322,-48.2369010512
2.8234521576,0.5734521576,-47.7938176315
2.8244527830,0.5744527830,-47.5149505591
2.8254534084,0.5754534084,-47.3255166622
2.8264540338,0.5764540338,-47.1958581208
2.8274546592,0.5774546592,-47.1118443115
2.8284552846,0.5784552846,-47.0664650970
2.8294559099,0.5794559099,-47.0568481635
2.8304565353,0.5804565353,-47.0832651391
2.8314571607,0.5814571607,-47.1492618881
2.8324577861,0.5824577861,-47.2630200009
2.8334584115,0.5834584115,-47.4412034192
2.8344590369,0.5844590369,-47.7202083488
2.8354596623,0.5854596623,-48.1998248466
2.8364602877,0.5864602877,-49.4079530824
2.8374609131,0.5874609131,-48.9406204756
2.8384615385,0.5884615385,-47.9271816166
2.8394621639,0.5894621639,-47.4126948901
2.8404627892,0.5904627892,-47.0643922169
2.8414634146,0.5914634146,-46.8025938795
2.8424640400,0.5924640400,-46.5953088408
2.8434646654,0.5934646654,-46.4264101670
2.8444652908,0.5944652908,-46.2866106667
2.8454659162,0.5954659162,-46.1700724942
2.8464665416,0.5964665416,-46.0728944164
2.8474671670,0.5974671670,-45.9923523862
2.8484677924,0.5984677924,-45.9264839718
2.8494684178,0.5994684178,-45.8738456023
2.8504690432,0.6004690432,-45.8333634793
2.8514696685,0.6014696685,-45.8042385139
2.8524702939,0.6024702939,-45.7858841501
2.8534709193,0.6034709193,-45.7778852478
2.8544715447,0.6044715447,-45.7799711790
2.8554721701,0.6054721701,-45.7919991186
2.8564727955,0.6064727955,-45.8139452296
2.8574734209,0.6074734209,-45.8459025856
2.8584740463,0.6084740463,-45.8880855512
2.8594746717,0.6094746717,-45.9408411487
2.8604752971,0.6104752971,-46.0046688696
2.8614759225,0.6114759225,-46.0802516589
2.8624765478,0.6124765478,-46.1685027672
2.8634771732,0.6134771732,-46.2706364607
2.8644777986,0.6144777986,-46.3882764965
2.8654784240,0.6154784240,-46.5236274905
2.8664790494,0.6164790494,-46.6797570464
2.8674796748,0.6174796748,-46.8610861260
2.8684803002,0.6184803002,-47.0743037815
2.8694809256,0.6194809256,-47.3302415119
2.8704815510,0.6204815510,-47.6482483314
2.8714821764,0.6214821764,-48.0685979767
2.8724828018,0.6224828018,-48.7016684016
2.8734834271,0.6234834271,-50.1888629037
2.8744840525,0.6244840525,-49.5399369903
2.8754846779,0.6254846779,-48.7301993315
2.8764853033,0.6264853033,-48.3714193123
2.8774859287,0.6274859287,-48.1755244448
2.8784865541,0.6284865541,-48.0708645599
2.8794871795,0.6294871795,-48.0298803052
2.8804878049,0.6304878049,-48.0407923412
2.8814884303,0.6314884303,-48.0998763909
2.8824890557,0.6324890557,-48.2094716480
2.8834896811,0.6334896811,-48.3790961054
2.8844903064,0.6344903064,-48.6310714632
2.8854909318,0.6354909318,-49.0201266192
2.8864915572,0.6364915572,-49.7313386711
2.8874921826,0.6374921826,-52.4572107223
2.8884928080,0.6384928080,-49.6157591560
2.8894934334,0.6394934334,-48.9724539542
2.8904940588,0.6404940588,-48.6085455592
2.8914946842,0.6414946842,-48.3686521958
2.8924953096,0.6424953096,-48.2027909812
2.8934959350,0.6434959350,-48.0887734478
2.8944965604,0.6444965604,-48.0151759271
2.8954971857,0.6454971857,-47.9757944417
2.8964978111,0.6464978111,-47.9674553060
2.8974984365,0.6474984365,-47.9891084175
2.8984990619,0.6484990619,-48.0415624428
2.8994996873,0.6494996873,-48.1277022320
2.9005003127,0.6505003127,-48.2533203999
2.9015009381,0.6515009381,-48.4291419765
2.9025015635,0.6525015635,-48.6759048222
2.9035021889,0.6535021889,-49.0396225970
2.9045028143,0.6545028143,-49.6578617661
2.9055034396,0.6555034396,-51.7068753481
2.9065040650,0.6565040650,-49.9707041220
2.9075046904,0.6575046904,-49.2165273415
2.9085053158,0.6585053158,-48.8177291211
2.9095059412,0.6595059412,-48.5611882828
2.9105065666,0.6605065666,-48.3861568286
2.9115071920,0.6615071920,-48.2672031967
2.9125078174,0.6625078174,-48.1918450177
2.9135084428,0.6635084428,-48.1537492397
2.9145090682,0.6645090682,-48.1502142010
2.9155096936,0.6655096936,-48.1812794277
2.9165103189,0.6665103189,-48.2497472825
2.9175109443,0.6675109443,-48.3621328407
2.9185115697,0.6685115697,-48.5313147029
2.9195121951,0.6695121951,-48.7837379135
2.9205128205,0.6705128205,-49.1835025936
2.9215134459,0.6715134459,-49.9636754251
2.9225140713,0.6725140713,-51.3118674236
2.9235146967,0.6735146967,-49.5169773587
2.9245153221,0.6745153221,-48.9077732376
2.9255159475,0.6755159475,-48.5387432875
2.9265165729,0.6765165729,-48.2817276599
2.9275171982,0.6775171982,-48.0926530247
2.9285178236,0.6785178236,-47.9512466051
2.9295184490,0.6795184490,-47.8467315964
2.9305190744,0.6805190744,-47.7729694367
2.9315196998,0.6815196998,-47.7264633172
2.9325203252,0.6825203252,-47.7054594739
2.9335209506,0.6835209506,-47.7095631669
2.9345215760,0.6845215760,-47.7396663888
2.9355222014,0.6855222014,-47.7981528798
2.9365228268,0.6865228268,-47.8894830869
2.9375234522,0.6875234522,-48.0214967968
2.9385240775,0.6885240775,-48.2084010309
2.9395247029,0.6895247029,-48.4786237196
2.9405253283,0.6905253283,-48.9014009996
2.9415259537,0.6915259537,-49.7397706360
2.9425265791,0.6925265791,-50.7086587287
2.9435272045,0.6935272045,-49.1547121693
2.9445278299,0.6945278299,-48.5720475023
2.9455284553,0.6955284553,-48.2124999674
2.9465290807,0.6965290807,-47.9588156049
2.9475297061,0.6975297061,-47.7694215345
2.9485303315,0.6985303315,-47.6248275878
2.9495309568,0.6995309568,-47.5144512155
2.9505315822,0.7005315822,-47.4320472782
2.9515322076,0.7015322076,-47.3737839618
2.9525328330,0.7025328330,-47.3373310625
2.9535334584,0.7035334584,-47.3214020975
2.9545340838,0.7045340838,-47.3255317597
2.9555347092,0.7055347092,-47.3499997479
2.9565353346,0.7065353346,-47.3958733033
2.9575359600,0.7075359600,-47.4651834941
2.9585365854,0.7085365854,-47.5613029115
2.9595372108,0.7095372108,-47.6896944606
2.9605378361,0.7105378361,-47.8594548480
2.9615384615,0.7115384615,-48.0868360885
2.9625390869,0.7125390869,-48.4047541944
2.9635397123,0.7135397123,-48.8969963193
2.9645403377,0.7145403377,-49.9308147773
2.9655409631,0.7155409631,-50.1650079163
2.9665415885,0.7165415885,-49.0074659467
2.9675422139,0.7175422139,-48.5109957292
2.9685428393,0.7185428393,-48.2069581669
2.9695434647,0.7195434647,-48.0009140672
2.9705440901,0.7205440901,-47.8575976475
2.9715447154,0.7215447154,-47.7604723172
2.9725453408,0.7225453408,-47.7010536873
2.9735459662,0.7235459662,-47.6751586792
2.9745465916,0.7245465916,-47.6814573918
2.9755472170,0.7255472170,-47.7210705555
2.9765478424,0.7265478424,-47.7979218425
2.9775484678,0.7275484678,-47.9200986322
2.9785490932,0.7285490932,-48.1033842370
2.9795497186,0.7295497186,-48.3812015755
2.9805503440,0.7305503440,-48.8413576807
2.9815509694,0.7315509694,-49.8906204545
2.9825515947,0.7325515947,-49.8852811559
2.9835522201,0.7335522201,-48.7528748970
2.9845528455,0.7345528455,-48.2229817222
2.9855534709,0.7355534709,-47.8757315950
2.9865540963,0.7365540963,-47.6211162494
2.9875547217,0.7375547217,-47.4243678875
2.9885553471,0.7385553471,-47.2683749072
2.9895559725,0.7395559725,-47.1434805771
2.9905565979,0.7405565979,-47.0437454687
2.9915572233,0.7415572233,-46.9653096954
2.9925578487,0.7425578487,-46.9055842102
2.9935584740,0.7435584740,-46.8628171872
2.9945590994,0.7445590994,-46.8358489154
2.9955597248,0.7455597248,-46.8239705552
2.9965603502,0.7465603502,-46.8268458842
2.9975609756,0.7475609756,-46.8444761953
2.9985616010,0.7485616010,-46.8772001566
2.9995622264,0.7495622264,-46.9257286213
3.0005628518,0.7505628518,-46.9912225411
3.0015634772,0.7515634772,-47.0754337789
3.0025641026,0.7525641026,-47.1809496103
3.0035647280,0.7535647280,-47.3116254098
3.0045653533,0.7545653533,-47.4733917300
3.0055659787,0.7555659787,-47.6758887827
3.0065666041,0.7565666041,-47.9361959718
3.0075672295,0.7575672295,-48.2890075139
3.0085678549,0.7585678549,-48.8240916527
3.0095684803,0.7595684803,-49.9592853991
3.0105691057,0.7605691057,-49.9788322596
3.0115697311,0.7615697311,-48.9321837542
3.0125703565,0.7625703565,-48.4766721003
3.0135709819,0.7635709819,-48.2035016759
3.0145716073,0.7645716073,-48.0245145186
3.0155722326,0.7655722326,-47.9060402902
3.0165728580,0.7665728580,-47.8320050000
3.0175734834,0.7675734834,-47.7939215764
3.0185741088,0.7685741088,-47.7872809943
3.0195747342,0.7695747342,-47.8100667245
3.0205753596,0.7705753596,-47.8621735679
3.0215759850,0.7715759850,-47.9453523973
3.0225766104,0.7725766104,-48.0636467214
3.0235772358,0.7735772358,-48.2245922798
3.0245778612,0.7745778612,-48.4420927614
3.0255784866,0.7755784866,-48.7440314488
3.0265791119,0.7765791119,-49.1978799121
3.0275797373,0.7775797373,-50.0549013020
3.0285803627,0.7785803627,-51.2035661536
3.0295809881,0.7795809881,-49.6133052531
3.0305816135,0.7805816135,-49.0699671307
3.0315822389,0.7815822389,-48.7597043871
3.0325828643,0.7825828643,-48.5620814768
3.0335834897,0.7835834897,-48.4356812360
3.0345841151,0.7845841151,-48.3621876841
3.0355847405,0.7855847405,-48.3329892504
3.0365853659,0.7865853659,-48.3448377726
3.0375859912,0.7875859912,-48.3985105908
3.0385866166,0.7885866166,-48.4991151819
3.0395872420,0.7895872420,-48.6583239258
3.0405878674,0.7905878674,-48.9010435736
3.0415884928,0.7915884928,-49.2878024682
3.0425891182,0.7925891182,-50.0326331521
3.0435897436,0.7935897436,-51.7298658332
3.0445903690,0.7945903690,-49.6914393258
3.0455909944,0.7955909944,-49.0648510538
3.0465916198,0.7965916198,-48.6920909262
3.0475922452,0.7975922452,-48.4360887965
3.0485928705,0.7985928705,-48.2508085794
3.0495934959,0.7995934959,-48.1153824486
3.0505941213,0.8005941213,-48.0189044022
3.0515947467,0.8015947467,-47.9553527961
3.0525953721,0.8025953721,-47.9215497486
3.0535959975,0.8035959975,-47.9162963684
3.0545966229,0.8045966229,-47.9400939283
3.0555972483,0.8055972483,-47.9952898508
3.0565978737,0.8065978737,-48.0867330708
3.0575984991,0.8075984991,-48.2233624170
3.0585991245,0.8085991245,-48.4220471615
3.0595997498,0.8095997498,-48.7183514788
3.0606003752,0.8106003752,-49.2072186526
3.0616010006,0.8116010006,-50.3610880539
3.0626016260,0.8126016260,-50.1042344428
3.0636022514,0.8136022514,-49.0648237669
3.0646028768,0.8146028768,-48.5637119818
3.0656035022,0.8156035022,-48.2361490642
3.0666041276,0.8166041276,-47.9986024238
3.0676047530,0.8176047530,-47.8181618002
3.0686053784,0.8186053784,-47.6784980947
3.0696060038,0.8196060038,-47.5703832517
3.0706066291,0.8206066291,-47.4881694890
3.0716072545,0.8216072545,-47.4282353269
3.0726078799,0.8226078799,-47.3882171977
3.0736085053,0.8236085053,-47.3666006130
3.0746091307,0.8246091307,-47.3624952477
3.0756097561,0.8256097561,-47.3755150223
3.0766103815,0.8266103815,-47.4057269138
3.0776110069,0.8276110069,-47.4536542861
3.0786116323,0.8286116323,-47.5203354252
3.0796122577,0.8296122577,-47.6074531871
3.0806128831,0.8306128831,-47.7175749055
3.0816135084,0.8316135084,-47.8545874747
3.0826141338,0.8326141338,-48.0245175718
3.0836147592,0.8336147592,-48.2372023747
3.0846153846,0.8346153846,-48.5101204166
3.0856160100,0.8356160100,-48.8789117115
3.0866166354,0.8366166354,-49.4365646212
3.0876172608,0.8376172608,-50.6296349467
3.0886178862,0.8386178862,-50.5516099353
3.0896185116,0.8396185116,-49.5642582067
3.0906191370,0.8406191370,-49.1420351976
3.0916197624,0.8416197624,-48.9018559294
3.0926203877,0.8426203877,-48.7593299013
3.0936210131,0.8436210131,-48.6828189273
3.0946216385,0.8446216385,-48.6583359433
3.0956222639,0.8456222639,-48.6801934564
3.0966228893,0.8466228893,-48.7481176067
3.0976235147,0.8476235147,-48.8670765892
3.0986241401,0.8486241401,-49.0496326935
3.0996247655,0.8496247655,-49.3237338747
3.1006253909,0.8506253909,-49.7605679577
3.1016260163,0.8516260163,-50.6415101752
3.1026266417,0.8526266417,-51.4395314725
3.1036272670,0.8536272670,-50.0083043809
3.1046278924,0.8546278924,-49.4633365042
3.1056285178,0.8556285178,-49.1382338869
3.1066291432,0.8566291432,-48.9215351837
3.1076297686,0.8576297686,-48.7734599272
3.1086303940,0.8586303940,-48.6756695052
3.1096310194,0.8596310194,-48.6187486241
3.1106316448,0.8606316448,-48.5979114593
3.1116322702,0.8616322702,-48.6113259578
3.1126328956,0.8626328956,-48.6595577980
3.1136335210,0.8636335210,-48.7457335619
3.1146341463,0.8646341463,-48.8765353984
3.1156347717,0.8656347717,-49.0648051517
3.1166353971,0.8666353971,-49.3364867635
3.1176360225,0.8676360225,-49.7534894842
3.1186366479,0.8686366479,-50.5346081434
3.1196372733,0.8696372733,-52.1725073630
3.1206378987,0.8706378987,-50.2305798112
3.1216385241,0.8716385241,-49.6426860148
3.1226391495,0.8726391495,-49.3086565702
3.1236397749,0.8736397749,-49.0944446244
3.1246404003,0.8746404003,-48.9556081484
3.1256410256,0.8756410256,-48.8729493512
3.1266416510,0.8766416510,-48.8377627007
3.1276422764,0.8776422764,-48.8472310563
3.1286429018,0.8786429018,-48.9032005381
3.1296435272,0.8796435272,-49.0129984817
3.1306441526,0.8806441526,-49.1931654560
3.1316447780,0.8816447780,-49.4811932405
3.1326454034,0.8826454034,-49.9825614877
3.1336460288,0.8836460288,-51.2948081901
3.1346466542,0.8846466542,-50.6397680924
3.1356472795,0.8856472795,-49.6920001766
3.1366479049,0.8866479049,-49.2121789152
3.1376485303,0.8876485303,-48.8970069156
3.1386491557,0.8886491557,-48.6711418185
3.1396497811,0.8896497811,-48.5042364239
3.1406504065,0.8906504065,-48.3812646612
3.1416510319,0.8916510319,-48.2939927739
3.1426516573,0.8926516573,-48.2377909396
3.1436522827,0.8936522827,-48.2102702718
3.1446529081,0.8946529081,-48.2106995384
3.1456535335,0.8956535335,-48.2398514510
3.1466541588,0.8966541588,-48.3001976056
3.1476547842,0.8976547842,-48.3965577278
3.1486554096,0.8986554096,-48.5376049432
3.1496560350,0.8996560350,-48.7394308355
3.1506566604,0.9006566604,-49.0353275151
3.1516572858,0.9016572858,-49.5114695564
3.1526579112,0.9026579112,-50.5576164559
3.1536585366,0.9036585366,-50.6563837006
3.1546591620,0.9046591620,-49.5217477150
3.1556597874,0.9056597874,-49.0142171497
3.1566604128,0.9066604128,-48.6948729340
3.1576610381,0.9076610381,-48.4719942645
3.1586616635,0.9086616635,-48.3106871172
3.1596622889,0.9096622889,-48.1941494073
3.1606629143,0.9106629143,-48.1132698297
3.1616635397,0.9116635397,-48.0628686594
3.1626641651,0.9126641651,-48.0401030033
3.1636647905,0.9136647905,-48.0437507282
3.1646654159,0.9146654159,-48.0739352206
3.1656660413,0.9156660413,-48.1321487862
3.1666666667,0.9166666667,-48.2215860250
3.1676672921,0.9176672921,-48.3479625471
3.1686679174,0.9186679174,-48.5213386942
3.1696685428,0.9196685428,-48.7605020846
3.1706691682,0.9206691682,-49.1055478903
3.1716697936,0.9216697936,-49.6682093917
3.1726704190,0.9226704190,-51.1164020453
3.1736710444,0.9236710444,-50.3275596749
3.1746716698,0.9246716698,-49.4574273176
3.1756722952,0.9256722952,-49.0280711993
3.1766729206,0.9266729206,-48.7580296052
3.1776735460,0.9276735460,-48.5754486792
3.1786741714,0.9286741714,-48.4513141114
3.1796747967,0.9296747967,-48.3714315094
3.1806754221,0.9306754221,-48.3282898868
3.1816760475,0.9316760475,-48.3180386294
3.1826766729,0.9326766729,-48.3392561473
3.1836772983,0.9336772983,-48.3925408203
3.1846779237,0.9346779237,-48.4806575465
3.1856785491,0.9356785491,-48.6093310007
3.1866791745,0.9366791745,-48.7892459404
3.1876797999,0.9376797999,-49.0411038717
3.1886804253,0.9386804253,-49.4108326459
3.1896810507,0.9396810507,-50.0355683819
3.1906816760,0.9406816760,-52.0787970469
3.1916823014,0.9416823014,-50.3720536584
3.1926829268,0.9426829268,-49.6274818452
3.1936835522,0.9436835522,-49.2407701349
3.1946841776,0.9446841776,-48.9980360220
3.1956848030,0.9456848030,-48.8385056214
3.1966854284,0.9466854284,-48.7368576525
3.1976860538,0.9476860538,-48.6807948328
3.1986866792,0.9486866792,-48.6642498049
3.1996873046,0.9496873046,-48.6849030071
3.2006879300,0.9506879300,-48.7433683389
3.2016885553,0.9516885553,-48.8433735989
3.2026891807,0.9526891807,-48.9930743393
3.2036898061,0.9536898061,-49.2086680619
3.2046904315,0.9546904315,-49.5247591130
3.2056910569,0.9556910569,-50.0333355295
3.2066916823,0.9566916823,-51.1782092530
3.2076923077,0.9576923077,-51.0659844064
3.2086929331,0.9586929331,-50.0359393472
3.2096935585,0.9596935585,-49.5748112712
3.2106941839,0.9606941839,-49.2973645331
3.2116948093,0.9616948093,-49.1185044139
3.2126954346,0.9626954346,-49.0059370769
3.2136960600,0.9636960600,-48.9448729309
3.2146966854,0.9646966854,-48.9285007368
3.2156973108,0.9656973108,-48.9547984623
3.2166979362,0.9666979362,-49.0257165419
3.2176985616,0.9676985616,-49.1479406958
3.2186991870,0.9686991870,-49.3359704847
3.2196998124,0.9696998124,-49.6212934316
3.2207004378,0.9707004378,-50.0859778830
3.2217010632,0.9717010632,-51.0896521102
3.2227016886,0.9727016886,-51.3473511901
3.2237023139,0.9737023139,-50.1659437728
3.2247029393,0.9747029393,-49.6624906693
3.2257035647,0.9757035647,-49.3578504738
3.2267041901,0.9767041901,-49.1566641181
3.2277048155,0.9777048155,-49.0236749502
3.2287054409,0.9787054409,-48.9427437434
3.2297060663,0.9797060663,-48.9061528041
3.2307066917,0.9807066917,-48.9109989559
3.2317073171,0.9817073171,-48.9580756509
3.2327079425,0.9827079425,-49.0521786797
3.2337085679,0.9837085679,-49.2041101047
3.2347091932,0.9847091932,-49.4365054034
3.2357098186,0.9857098186,-49.8026341933
3.2367104440,0.9867104440,-50.4769328622
3.2377110694,0.9877110694,-54.3275248173
3.2387116948,0.9887116948,-50.4164372445
3.2397123202,0.9897123202,-49.7428972203
3.2407129456,0.9907129456,-49.3633442069
3.2417135710,0.9917135710,-49.1132872505
3.2427141964,0.9927141964,-48.9411290936
3.2437148218,0.9937148218,-48.8244257209
3.2447154472,0.9947154472,-48.7519917850
3.2457160725,0.9957160725,-48.7181970656
3.2467166979,0.9967166979,-48.7208218374
3.2477173233,0.9977173233,-48.7603398791
3.2487179487,0.9987179487,-48.8400699142
3.2497185741,0.9997185741,-48.9673072159
3.2507191995,1.0007191995,-49.1563823474
3.2517198249,1.0017198249,-49.4371236567
3.2527204503,1.0027204503,-49.8845529882
3.2537210757,1.0037210757,-50.8025816889
3.2547217011,1.0047217011,-51.4195297876
3.2557223265,1.0057223265,-50.0813544627
3.2567229518,1.0067229518,-49.5511530040
3.2577235772,1.0077235772,-49.2337900974
3.2587242026,1.0087242026,-49.0234682153
3.2597248280,1.0097248280,-48.8820430973
3.2607254534,1.0107254534,-48.7920173179
3.2617260788,1.0117260788,-48.7446460658
3.2627267042,1.0127267042,-48.7358757475
3.2637273296,1.0137273296,-48.7648496194
3.2647279550,1.0147279550,-48.8336126009
3.2657285804,1.0157285804,-48.9477845583
3.2667292058,1.0167292058,-49.1187448879
3.2677298311,1.0177298311,-49.3695506794
3.2687304565,1.0187304565,-49.7537612067
3.2697310819,1.0197310819,-50.4457589216
3.2707317073,1.0207317073,-54.3887744008
3.2717323327,1.0217323327,-50.4265214028
3.2727329581,1.0227329581,-49.7728976757
3.2737335835,1.0237335835,-49.4151548418
3.2747342089,1.0247342089,-49.1889343473
3.2757348343,1.0257348343,-49.0431820925
3.2767354597,1.0267354597,-48.9562597156
3.2777360851,1.0277360851,-48.9181477682
3.2787367104,1.0287367104,-48.9249663886
3.2797373358,1.0297373358,-48.9772726225
3.2807379612,1.0307379612,-49.0802718867
3.2817385866,1.0317385866,-49.2461516339
3.2827392120,1.0327392120,-49.5012514454
3.2837398374,1.0337398374,-49.9107388081
3.2847404628,1.0347404628,-50.7158240592
3.2857410882,1.0357410882,-51.9570743229
3.2867417136,1.0367417136,-50.2616722235
3.2877423390,1.0377423390,-49.6855614042
3.2887429644,1.0387429644,-49.3506843506
3.2897435897,1.0397435897,-49.1329712568
3.2907442151,1.0407442151,-48.9901397069
3.2917448405,1.0417448405,-48.9036195976
3.2927454659,1.0427454659,-48.8648108343
3.2937460913,1.0437460913,-48.8706931764
3.2947467167,1.0447467167,-48.9225622060
3.2957473421,1.0457473421,-49.0265701899
3.2967479675,1.0467479675,-49.1966115215
3.2977485929,1.0477485929,-49.4630985726
3.2987492183,1.0487492183,-49.9048387426
3.2997498437,1.0497498437,-50.8568763842
3.3007504690,1.0507504690,-51.2435370988
3.3017510944,1.0517510944,-49.9902662388
3.3027517198,1.0527517198,-49.4634632499
3.3037523452,1.0537523452,-49.1413429728
3.3047529706,1.0547529706,-48.9243401087
3.3057535960,1.0557535960,-48.7759026046
3.3067542214,1.0567542214,-48.6791627476
3.3077548468,1.0577548468,-48.6257433446
3.3087554722,1.0587554722,-48.6119221625
3.3097560976,1.0597560976,-48.6372700902
3.3107567230,1.0607567230,-48.7045155034
3.3117573483,1.0617573483,-48.8205266036
3.3127579737,1.0627579737,-48.9992663092
3.3137585991,1.0637585991,-49.2701122193
3.3147592245,1.0647592245,-49.7070585284
3.3157598499,1.0657598499,-50.6076299654
3.3167604753,1.0667604753,-51.2665969847
3.3177611007,1.0677611007,-49.8984488705
3.3187617261,1.0687617261,-49.3589834572
3.3197623515,1.0697623515,-49.0348344707
3.3207629769,1.0707629769,-48.8187110501
3.3217636023,1.0717636023,-48.6720557399
3.3227642276,1.0727642276,-48.5771844151
3.3237648530,1.0737648530,-48.5252321191
3.3247654784,1.0747654784,-48.5120415268
3.3257661038,1.0757661038,-48.5366420245
3.3267667292,1.0767667292,-48.6009271811
3.3277673546,1.0777673546,-48.7102804513
3.3287679800,1.0787679800,-48.8756486405
3.3297686054,1.0797686054,-49.1191335875
3.3307692308,1.0807692308,-49.4915221016
3.3317698562,1.0817698562,-50.1536201088
3.3327704816,1.0827704816,-53.5157264184
3.3337711069,1.0837711069,-50.2384759452
3.3347717323,1.0847717323,-49.5536489752
3.3357723577,1.0857723577,-49.1828468531
3.3367729831,1.0867729831,-48.9474972146
3.3377736085,1.0877736085,-48.7934652419
3.3387742339,1.0887742339,-48.6977565132
3.3397748593,1.0897748593,-48.6493129519
3.3407754847,1.0907754847,-48.6430558439
3.3417761101,1.0917761101,-48.6777837193
3.3427767355,1.0927767355,-48.7557153504
3.3437773609,1.0937773609,-48.8832805189
3.3447779862,1.0947779862,-49.0738611537
3.3457786116,1.0957786116,-49.3556021939
3.3467792370,1.0967792370,-49.7984321252
3.3477798624,1.0977798624,-50.6718969706
3.3487804878,1.0987804878,-51.6027210866
3.3497811132,1.0997811132,-50.1258067602
3.3507817386,1.1007817386,-49.5937412394
3.3517823640,1.1017823640,-49.2903642503
3.3527829894,1.1027829894,-49.1015177050
3.3537836148,1.1037836148,-48.9876152181
3.3547842402,1.1047842402,-48.9314623899
3.3557848655,1.1057848655,-48.9256248489
3.3567854909,1.1067854909,-48.9685088530
3.3577861163,1.1077861163,-49.0636084649
3.3587867417,1.1087867417,-49.2210812772
3.3597873671,1.1097873671,-49.4634830334
3.3607879925,1.1107879925,-49.8450014245
3.3617886179,1.1117886179,-50.5458817186
3.3627892433,1.1127892433,-53.6648613978
3.3637898687,1.1137898687,-50.4824808115
