u,x,lnF
2.2558927455,0.4783927455,-25.9135378791
2.2568933709,0.4793933709,-25.8906935895
2.2578939962,0.4803939962,-25.8822184268
2.2588946216,0.4813946216,-25.8875731237
2.2598952470,0.4823952470,-25.9067393400
2.2608958724,0.4833958724,-25.9402175981
2.2618964978,0.4843964978,-25.9890965469
2.2628971232,0.4853971232,-26.0552146489
2.2638977486,0.4863977486,-26.1414688930
2.2648983740,0.4873983740,-26.2523936562
2.2658989994,0.4883989994,-26.3952986548
2.2668996248,0.4893996248,-26.5827205354
2.2679002502,0.4904002502,-26.8385130282
2.2689008755,0.4914008755,-27.2168373469
2.2699015009,0.4924015009,-27.8930622704
2.2709021263,0.4934021263,-31.6589956741
2.2719027517,0.4944027517,-27.8001917902
2.2729033771,0.4954033771,-27.0970486351
2.2739040025,0.4964040025,-26.6765821450
2.2749046279,0.4974046279,-26.3741930044
2.2759052533,0.4984052533,-26.1376430138
2.2769058787,0.4994058787,-25.9435073398
2.2779065041,0.5004065041,-25.7792270773
2.2789071295,0.5014071295,-25.6372720461
2.2799077548,0.5024077548,-25.5127644560
2.2809083802,0.5034083802,-25.4023600402
2.2819090056,0.5044090056,-25.3036639585
2.2829096310,0.5054096310,-25.2149012793
2.2839102564,0.5064102564,-25.1347194582
2.2849108818,0.5074108818,-25.0620640181
2.2859115072,0.5084115072,-24.9960970926
2.2869121326,0.5094121326,-24.9361422281
2.2879127580,0.5104127580,-24.8816458926
2.2889133834,0.5114133834,-24.8321499676
2.2899140088,0.5124140088,-24.7872716654
2.2909146341,0.5134146341,-24.7466885923
2.2919152595,0.5144152595,-24.7101274569
2.2929158849,0.5154158849,-24.6773554128
2.2939165103,0.5164165103,-24.6481733366
2.2949171357,0.5174171357,-24.6224105549
2.2959177611,0.5184177611,-24.5999206689
2.2969183865,0.5194183865,-24.5805782252
2.2979190119,0.5204190119,-24.5642760468
2.2989196373,0.5214196373,-24.5509230867
2.2999202627,0.5224202627,-24.5404427020
2.3009208881,0.5234208881,-24.5327712692
2.3019215134,0.5244215134,-24.5278570833
2.3029221388,0.5254221388,-24.5256594972
2.3039227642,0.5264227642,-24.5261482658
2.3049233896,0.5274233896,-24.5293030739
2.3059240150,0.5284240150,-24.5351132287
2.3069246404,0.5294246404,-24.5435775070
2.3079252658,0.5304252658,-24.5547041531
2.3089258912,0.5314258912,-24.5685110260
2.3099265166,0.5324265166,-24.5850259027
2.3109271420,0.5334271420,-24.6042869486
2.3119277674,0.5344277674,-24.6263433715
2.3129283927,0.5354283927,-24.6512562865
2.3139290181,0.5364290181,-24.6790998239
2.3149296435,0.5374296435,-24.7099625267
2.3159302689,0.5384302689,-24.7439490996
2.3169308943,0.5394308943,-24.7811825890
2.3179315197,0.5404315197,-24.8218071014
2.3189321451,0.5414321451,-24.8659912055
2.3199327705,0.5424327705,-24.9139322108
2.3209333959,0.5434333959,-24.9658615887
2.3219340213,0.5444340213,-25.0220519044
2.3229346467,0.5454346467,-25.0828257761
2.3239352720,0.5464352720,-25.1485676009
2.3249358974,0.5474358974,-25.2197391254
2.3259365228,0.5484365228,-25.2969004649
2.3269371482,0.5494371482,-25.3807390202
2.3279377736,0.5504377736,-25.4721101333
2.3289383990,0.5514383990,-25.5720956998
2.3299390244,0.5524390244,-25.6820911798
2.3309396498,0.5534396498,-25.8039393090
2.3319402752,0.5544402752,-25.9401442496
2.3329409006,0.5554409006,-26.0942323195
2.3339415260,0.5564415260,-26.2713991181
2.3349421513,0.5574421513,-26.4797684368
2.3359427767,0.5584427767,-26.7331227522
2.3369434021,0.5594434021,-27.0578195913
2.3379440275,0.5604440275,-27.5151678726
2.3389446529,0.5614446529,-28.3179260726
2.3399452783,0.5624452783,-30.1158958392
2.3409459037,0.5634459037,-28.0852597841
2.3419465291,0.5644465291,-27.4910760897
2.3429471545,0.5654471545,-27.1437127472
2.3439477799,0.5664477799,-26.9049029101
2.3449484053,0.5674484053,-26.7281364127
2.3459490306,0.5684490306,-26.5920541137
2.3469496560,0.5694496560,-26.4850883463
2.3479502814,0.5704502814,-26.4002941348
2.3489509068,0.5714509068,-26.3332014618
2.3499515322,0.5724515322,-26.2807907664
2.3509521576,0.5734521576,-26.2409540525
2.3519527830,0.5744527830,-26.2121902682
2.3529534084,0.5754534084,-26.1934237220
2.3539540338,0.5764540338,-26.1838918056
2.3549546592,0.5774546592,-26.1830742941
2.3559552846,0.5784552846,-26.1906492274
2.3569559099,0.5794559099,-26.2064670974
2.3579565353,0.5804565353,-26.2305389195
2.3589571607,0.5814571607,-26.2630362542
2.3599577861,0.5824577861,-26.3043031743
2.3609584115,0.5834584115,-26.3548821056
2.3619590369,0.5844590369,-26.4155579483
2.3629596623,0.5854596623,-26.4874287347
2.3639602877,0.5864602877,-26.5720177799
2.3649609131,0.5874609131,-26.6714549796
2.3659615385,0.5884615385,-26.7887808195
2.3669621639,0.5894621639,-26.9284839542
2.3679627892,0.5904627892,-27.0975227315
2.3689634146,0.5914634146,-27.3074654515
2.3699640400,0.5924640400,-27.5796371607
2.3709646654,0.5934646654,-27.9603953456
2.3719652908,0.5944652908,-28.5872125048
2.3729659162,0.5954659162,-30.6265392092
2.3739665416,0.5964665416,-28.8991320346
2.3749671670,0.5974671670,-28.1293677740
2.3759677924,0.5984677924,-27.7075292302
2.3769684178,0.5994684178,-27.4193665645
2.3779690432,0.6004690432,-27.2033509913
2.3789696685,0.6014696685,-27.0330938363
2.3799702939,0.6024702939,-26.8948360551
2.3809709193,0.6034709193,-26.7805007455
2.3819715447,0.6044715447,-26.6849531768
2.3829721701,0.6054721701,-26.6047387663
2.3839727955,0.6064727955,-26.5374352144
2.3849734209,0.6074734209,-26.4812921388
2.3859740463,0.6084740463,-26.4350179419
2.3869746717,0.6094746717,-26.3976476248
2.3879752971,0.6104752971,-26.3684577889
2.3889759225,0.6114759225,-26.3469105760
2.3899765478,0.6124765478,-26.3326162159
2.3909771732,0.6134771732,-26.3253081252
2.3919777986,0.6144777986,-26.3248269552
2.3929784240,0.6154784240,-26.3311114665
2.3939790494,0.6164790494,-26.3441950920
2.3949796748,0.6174796748,-26.3642077728
2.3959803002,0.6184803002,-26.3913832879
2.3969809256,0.6194809256,-26.4260729837
2.3979815510,0.6204815510,-26.4687676905
2.3989821764,0.6214821764,-26.5201309116
2.3999828018,0.6224828018,-26.5810484660
2.4009834271,0.6234834271,-26.6527033659
2.4019840525,0.6244840525,-26.7366912549
2.4029846779,0.6254846779,-26.8352043385
2.4039853033,0.6264853033,-26.9513376010
2.4049859287,0.6274859287,-27.0896284162
2.4059865541,0.6284865541,-27.2570803197
2.4069871795,0.6294871795,-27.4653066854
2.4079878049,0.6304878049,-27.7356852667
2.4089884303,0.6314884303,-28.1146606822
2.4099890557,0.6324890557,-28.7399896631
2.4109896811,0.6334896811,-30.7852703589
2.4119903064,0.6344903064,-29.0449128518
2.4129909318,0.6354909318,-28.2739503508
2.4139915572,0.6364915572,-27.8503371202
2.4149921826,0.6374921826,-27.5603272426
2.4159928080,0.6384928080,-27.3425010939
2.4169934334,0.6394934334,-27.1705228803
2.4179940588,0.6404940588,-27.0306726552
2.4189946842,0.6414946842,-26.9149093288
2.4199953096,0.6424953096,-26.8181345805
2.4209959350,0.6434959350,-26.7369329056
2.4219965604,0.6444965604,-26.6689252975
2.4229971857,0.6454971857,-26.6124103678
2.4239978111,0.6464978111,-26.5661528629
2.4249984365,0.6474984365,-26.5292534527
2.4259990619,0.6484990619,-26.5010661938
2.4269996873,0.6494996873,-26.4811456193
2.4280003127,0.6505003127,-26.4692133945
2.4290009381,0.6515009381,-26.4651388662
2.4300015635,0.6525015635,-26.4689304631
2.4310021889,0.6535021889,-26.4807366659
2.4320028143,0.6545028143,-26.5008566954
2.4330034396,0.6555034396,-26.5297625304
2.4340040650,0.6565040650,-26.5681357661
2.4350046904,0.6575046904,-26.6169257262
2.4360053158,0.6585053158,-26.6774402030
2.4370059412,0.6595059412,-26.7514893507
2.4380065666,0.6605065666,-26.8416213446
2.4390071920,0.6615071920,-26.9515268818
2.4400078174,0.6625078174,-27.0867787535
2.4410084428,0.6635084428,-27.2563030785
2.4420090682,0.6645090682,-27.4756656458
2.4430096936,0.6655096936,-27.7757645647
2.4440103189,0.6665103189,-28.2331169024
2.4450109443,0.6675109443,-29.1589286888
2.4460115697,0.6685115697,-29.7102107164
2.4470121951,0.6695121951,-28.3721383413
2.4480128205,0.6705128205,-27.8104135654
2.4490134459,0.6715134459,-27.4481276118
2.4500140713,0.6725140713,-27.1803721922
2.4510146967,0.6735146967,-26.9684872771
2.4520153221,0.6745153221,-26.7938725493
2.4530159475,0.6755159475,-26.6461353283
2.4540165729,0.6765165729,-26.5188764304
2.4550171982,0.6775171982,-26.4078764762
2.4560178236,0.6785178236,-26.3102084499
2.4570184490,0.6795184490,-26.2237611457
2.4580190744,0.6805190744,-26.1469644733
2.4590196998,0.6815196998,-26.0786220263
2.4600203252,0.6825203252,-26.0178043207
2.4610209506,0.6835209506,-25.9637781481
2.4620215760,0.6845215760,-25.9159583652
2.4630222014,0.6855222014,-25.8738741415
2.4640228268,0.6865228268,-25.8371448238
2.4650234522,0.6875234522,-25.8054623848
2.4660240775,0.6885240775,-25.7785784971
2.4670247029,0.6895247029,-25.7562949417
2.4680253283,0.6905253283,-25.7384564829
2.4690259537,0.6915259537,-25.7249456166
2.4700265791,0.6925265791,-25.7156787896
2.4710272045,0.6935272045,-25.7106038151
2.4720278299,0.6945278299,-25.7096983081
2.4730284553,0.6955284553,-25.7129690357
2.4740290807,0.6965290807,-25.7204521407
2.4750297061,0.6975297061,-25.7322142531
2.4760303315,0.6985303315,-25.7483545630
2.4770309568,0.6995309568,-25.7690079961
2.4780315822,0.7005315822,-25.7943497141
2.4790322076,0.7015322076,-25.8246012789
2.4800328330,0.7025328330,-25.8600389727
2.4810334584,0.7035334584,-25.9010049962
2.4820340838,0.7045340838,-25.9479226145
2.4830347092,0.7055347092,-26.0013168506
2.4840353346,0.7065353346,-26.0618431836
2.4850359600,0.7075359600,-26.1303281135
2.4860365854,0.7085365854,-26.2078278555
2.4870372108,0.7095372108,-26.2957156980
2.4880378361,0.7105378361,-26.3958165019
2.4890384615,0.7115384615,-26.5106224504
2.4900390869,0.7125390869,-26.6436569901
2.4910397123,0.7135397123,-26.8001286908
2.4920403377,0.7145403377,-26.9882054799
2.4930409631,0.7155409631,-27.2217846660
2.4940415885,0.7165415885,-27.5275325736
2.4950422139,0.7175422139,-27.9677854773
2.4960428393,0.7185428393,-28.7612958319
2.4970434647,0.7195434647,-30.4077816267
2.4980440901,0.7205440901,-28.4534042508
2.4990447154,0.7215447154,-27.8461500758
2.5000453408,0.7225453408,-27.4813867268
2.5010459662,0.7235459662,-27.2239744782
2.5020465916,0.7245465916,-27.0280808624
2.5030472170,0.7255472170,-26.8725632217
2.5040478424,0.7265478424,-26.7459295024
2.5050484678,0.7275484678,-26.6412536385
2.5060490932,0.7285490932,-26.5540563019
2.5070497186,0.7295497186,-26.4812914598
2.5080503440,0.7305503440,-26.4208118974
2.5090509694,0.7315509694,-26.3710660000
2.5100515947,0.7325515947,-26.3309159155
2.5110522201,0.7335522201,-26.2995238665
2.5120528455,0.7345528455,-26.2762789941
2.5130534709,0.7355534709,-26.2607496174
2.5140540963,0.7365540963,-26.2526523239
2.5150547217,0.7375547217,-26.2518329249
2.5160553471,0.7385553471,-26.2582564758
2.5170559725,0.7395559725,-26.2720049722
2.5180565979,0.7405565979,-26.2932824126
2.5190572233,0.7415572233,-26.3224279135
2.5200578487,0.7425578487,-26.3599387319
2.5210584740,0.7435584740,-26.4065066825
2.5220590994,0.7445590994,-26.4630740264
2.5230597248,0.7455597248,-26.5309193842
2.5240603502,0.7465603502,-26.6117924661
2.5250609756,0.7475609756,-26.7081325821
2.5260616010,0.7485616010,-26.8234399203
2.5270622264,0.7495622264,-26.9629463369
2.5280628518,0.7505628518,-27.1349296104
2.5290634772,0.7515634772,-27.3535885080
2.5300641026,0.7525641026,-27.6464137412
2.5310647280,0.7535647280,-28.0785188406
2.5320653533,0.7545653533,-28.8853562004
2.5330659787,0.7555659787,-30.2201532300
2.5340666041,0.7565666041,-28.4526264940
2.5350672295,0.7575672295,-27.8460290036
2.5360678549,0.7585678549,-27.4711242527
2.5370684803,0.7595684803,-27.2004267956
2.5380691057,0.7605691057,-26.9898087754
2.5390697311,0.7615697311,-26.8186901674
2.5400703565,0.7625703565,-26.6757915833
2.5410709819,0.7635709819,-26.5542603503
2.5420716073,0.7645716073,-26.4496235697
2.5430722326,0.7655722326,-26.3588035762
2.5440728580,0.7665728580,-26.2795959630
2.5450734834,0.7675734834,-26.2103716961
2.5460741088,0.7685741088,-26.1498970108
2.5470747342,0.7695747342,-26.0972193473
2.5480753596,0.7705753596,-26.0515923166
2.5490759850,0.7715759850,-26.0124247740
2.5500766104,0.7725766104,-25.9792453510
2.5510772358,0.7735772358,-25.9516772358
2.5520778612,0.7745778612,-25.9294199489
2.5530784866,0.7755784866,-25.9122360319
2.5540791119,0.7765791119,-25.8999412811
2.5550797373,0.7775797373,-25.8923976144
2.5560803627,0.7785803627,-25.8895079581
2.5570809881,0.7795809881,-25.8912127432
2.5580816135,0.7805816135,-25.8974877449
2.5590822389,0.7815822389,-25.9083431057
2.5600828643,0.7825828643,-25.9238234721
2.5610834897,0.7835834897,-25.9440092531
2.5620841151,0.7845841151,-25.9690190863
2.5630847405,0.7855847405,-25.9990136913
2.5640853659,0.7865853659,-26.0342014022
2.5650859912,0.7875859912,-26.0748458231
2.5660866166,0.7885866166,-26.1212762700
2.5670872420,0.7895872420,-26.1739019847
2.5680878674,0.7905878674,-26.2332316030
2.5690884928,0.7915884928,-26.2999001439
2.5700891182,0.7925891182,-26.3747070725
2.5710897436,0.7935897436,-26.4586711687
2.5720903690,0.7945903690,-26.5531117762
2.5730909944,0.7955909944,-26.6597730959
2.5740916198,0.7965916198,-26.7810219873
2.5750922452,0.7975922452,-26.9201783626
2.5760928705,0.7985928705,-27.0821014289
2.5770934959,0.7995934959,-27.2743137498
2.5780941213,0.8005941213,-27.5093911584
2.5790947467,0.8015947467,-27.8108414308
2.5800953721,0.8025953721,-28.2312179723
2.5810959975,0.8035959975,-28.9368166991
2.5820966229,0.8045966229,-33.1837562331
2.5830972483,0.8055972483,-29.0136216754
2.5840978737,0.8065978737,-28.3404323225
2.5850984991,0.8075984991,-27.9626695329
2.5860991245,0.8085991245,-27.7067702823
2.5870997498,0.8095997498,-27.5188620303
2.5881003752,0.8106003752,-27.3751182723
2.5891010006,0.8116010006,-27.2629411456
2.5901016260,0.8126016260,-27.1749099841
2.5911022514,0.8136022514,-27.1063372983
2.5921028768,0.8146028768,-27.0541270675
2.5931035022,0.8156035022,-27.0161852103
2.5941041276,0.8166041276,-26.9910933184
2.5951047530,0.8176047530,-26.9779203017
2.5961053784,0.8186053784,-26.9761127770
2.5971060038,0.8196060038,-26.9854348810
2.5981066291,0.8206066291,-27.0059431887
2.5991072545,0.8216072545,-27.0379911681
2.6001078799,0.8226078799,-27.0822641205
2.6011085053,0.8236085053,-27.1398524553
2.6021091307,0.8246091307,-27.2123812313
2.6031097561,0.8256097561,-27.3022321376
2.6041103815,0.8266103815,-27.4129316521
2.6051110069,0.8276110069,-27.5498650787
2.6061116323,0.8286116323,-27.7216965120
2.6071122577,0.8296122577,-27.9435265046
2.6081128831,0.8306128831,-28.2451724914
2.6091135084,0.8316135084,-28.6995610555
2.6101141338,0.8326141338,-29.5926903535
2.6111147592,0.8336147592,-30.3531037543
2.6121153846,0.8346153846,-28.9266439149
2.6131160100,0.8356160100,-28.3618979488
2.6141166354,0.8366166354,-28.0062121617
2.6151172608,0.8376172608,-27.7487933414
2.6161178862,0.8386178862,-27.5495395331
2.6171185116,0.8396185116,-27.3893553550
2.6181191370,0.8406191370,-27.2576627549
2.6191197624,0.8416197624,-27.1480091167
2.6201203877,0.8426203877,-27.0561911799
2.6211210131,0.8436210131,-26.9793427973
2.6221216385,0.8446216385,-26.9154483467
2.6231222639,0.8456222639,-26.8630648517
2.6241228893,0.8466228893,-26.8211551884
2.6251235147,0.8476235147,-26.7889846363
2.6261241401,0.8486241401,-26.7660559210
2.6271247655,0.8496247655,-26.7520692698
2.6281253909,0.8506253909,-26.7469001016
2.6291260163,0.8516260163,-26.7505905583
2.6301266417,0.8526266417,-26.7633535153
2.6311272670,0.8536272670,-26.7855897328
2.6321278924,0.8546278924,-26.8179210358
2.6331285178,0.8556285178,-26.8612454953
2.6341291432,0.8566291432,-26.9168256240
2.6351297686,0.8576297686,-26.9864297409
2.6361303940,0.8586303940,-27.0725645930
2.6371310194,0.8596310194,-27.1788753352
2.6381316448,0.8606316448,-27.3108768939
2.6391322702,0.8616322702,-27.4774074145
2.6401328956,0.8626328956,-27.6938685507
2.6411335210,0.8636335210,-27.9907686896
2.6421341463,0.8646341463,-28.4433167522
2.6431347717,0.8656347717,-29.3533654458
2.6441353971,0.8666353971,-29.9741592901
2.6451360225,0.8676360225,-28.6028110261
2.6461366479,0.8686366479,-28.0365125368
2.6471372733,0.8696372733,-27.6730291914
2.6481378987,0.8706378987,-27.4053943931
2.6491385241,0.8716385241,-27.1944293891
2.6501391495,0.8726391495,-27.0213442679
2.6511397749,0.8736397749,-26.8756630279
2.6521404003,0.8746404003,-26.7509466689
2.6531410256,0.8756410256,-26.6429570349
2.6541416510,0.8766416510,-26.5487599802
2.6551422764,0.8776422764,-26.4662444489
2.6561429018,0.8786429018,-26.3938456099
2.6571435272,0.8796435272,-26.3303763158
2.6581441526,0.8806441526,-26.2749197954
2.6591447780,0.8816447780,-26.2267587890
2.6601454034,0.8826454034,-26.1853273333
2.6611460288,0.8836460288,-26.1501771595
2.6621466542,0.8846466542,-26.1209538403
2.6631472795,0.8856472795,-26.0973796453
2.6641479049,0.8866479049,-26.0792411543
2.6651485303,0.8876485303,-26.0663803556
2.6661491557,0.8886491557,-26.0586883896
2.6671497811,0.8896497811,-26.0561013888
2.6681504065,0.8906504065,-26.0585980687
2.6691510319,0.8916510319,-26.0661988754
2.6701516573,0.8926516573,-26.0789666243
2.6711522827,0.8936522827,-26.0970086773
2.6721529081,0.8946529081,-26.1204808312
2.6731535335,0.8956535335,-26.1495932347
2.6741541588,0.8966541588,-26.1846188481
2.6751547842,0.8976547842,-26.2259052277
2.6761554096,0.8986554096,-26.2738908291
2.6771560350,0.8996560350,-26.3291276441
2.6781566604,0.9006566604,-26.3923130007
2.6791572858,0.9016572858,-26.4643350235
2.6801579112,0.9026579112,-26.5463391474
2.6811585366,0.9036585366,-26.6398282868
2.6821591620,0.9046591620,-26.7468191275
2.6831597874,0.9056597874,-26.8700968071
2.6841604128,0.9066604128,-27.0136528775
2.6851610381,0.9076610381,-27.1834915910
2.6861616635,0.9086616635,-27.3892526069
2.6871622889,0.9096622889,-27.6479002629
2.6881629143,0.9106629143,-27.9937558470
2.6891635397,0.9116635397,-28.5152373572
2.6901641651,0.9126641651,-29.6185421920
2.6911647905,0.9136647905,-29.6687643455
2.6921654159,0.9146654159,-28.5798643695
2.6931660413,0.9156660413,-28.0901985186
2.6941666667,0.9166666667,-27.7789374354
2.6951672921,0.9176672921,-27.5561578028
2.6961679174,0.9186679174,-27.3872330668
2.6971685428,0.9196685428,-27.2551787930
2.6981691682,0.9206691682,-27.1504398880
2.6991697936,0.9216697936,-27.0671508894
2.7001704190,0.9226704190,-27.0014976460
2.7011710444,0.9236710444,-26.9509077708
2.7021716698,0.9246716698,-26.9136152029
2.7031722952,0.9256722952,-26.8884118293
2.7041729206,0.9266729206,-26.8745009425
2.7051735460,0.9276735460,-26.8714108065
2.7061741714,0.9286741714,-26.8789471151
2.7071747967,0.9296747967,-26.8971738599
2.7081754221,0.9306754221,-26.9264186435
2.7091760475,0.9316760475,-26.9673035131
2.7101766729,0.9326766729,-27.0208078289
2.7111772983,0.9336772983,-27.0883775996
2.7121779237,0.9346779237,-27.1721097712
2.7131785491,0.9356785491,-27.2750681234
2.7141791745,0.9366791745,-27.4018497611
2.7151797999,0.9376797999,-27.5596742165
2.7161804253,0.9386804253,-27.7606944482
2.7171810507,0.9396810507,-28.0276489814
2.7181816760,0.9406816760,-28.4110910255
2.7191823014,0.9416823014,-29.0680847833
2.7201829268,0.9426829268,-32.0330654051
2.7211835522,0.9436835522,-29.1644313802
2.7221841776,0.9446841776,-28.4416650323
2.7231848030,0.9456848030,-28.0283462580
2.7241854284,0.9466854284,-27.7402805307
2.7251860538,0.9476860538,-27.5214291219
2.7261866792,0.9486866792,-27.3471623302
2.7271873046,0.9496873046,-27.2044553312
2.7281879300,0.9506879300,-27.0855905913
2.7291885553,0.9516885553,-26.9856294526
2.7301891807,0.9526891807,-26.9012333841
2.7311898061,0.9536898061,-26.8300535356
2.7321904315,0.9546904315,-26.7703889364
2.7331910569,0.9556910569,-26.7209833250
2.7341916823,0.9566916823,-26.6808986801
2.7351923077,0.9576923077,-26.6494337123
2.7361929331,0.9586929331,-26.6260700807
2.7371935585,0.9596935585,-26.6104365426
2.7381941839,0.9606941839,-26.6022852954
2.7391948093,0.9616948093,-26.6014771043
2.7401954346,0.9626954346,-26.6079732422
2.7411960600,0.9636960600,-26.6218332304
2.7421966854,0.9646966854,-26.6432181038
2.7431973108,0.9656973108,-26.6723996045
2.7441979362,0.9666979362,-26.7097764673
2.7451985616,0.9676985616,-26.7558999913
2.7461991870,0.9686991870,-26.8115126482
2.7471998124,0.9696998124,-26.8776060525
2.7482004378,0.9707004378,-26.9555091307
2.7492010632,0.9717010632,-27.0470257088
2.7502016886,0.9727016886,-27.1546572542
2.7512023139,0.9737023139,-27.2819813601
2.7522029393,0.9747029393,-27.4343364793
2.7532035647,0.9757035647,-27.6201668513
2.7542041901,0.9767041901,-27.8539760813
2.7552048155,0.9777048155,-28.1639451095
2.7562054409,0.9787054409,-28.6173424104
2.7572060663,0.9797060663,-29.4626510359
2.7582066917,0.9807066917,-30.6329151792
2.7592073171,0.9817073171,-28.9982058704
2.7602079425,0.9827079425,-28.4217263350
2.7612085679,0.9837085679,-28.0708446563
2.7622091932,0.9847091932,-27.8232314468
2.7632098186,0.9857098186,-27.6360294332
2.7642104440,0.9867104440,-27.4891736287
2.7652110694,0.9877110694,-27.3716753990
2.7662116948,0.9887116948,-27.2768936980
2.7672123202,0.9897123202,-27.2005405840
2.7682129456,0.9907129456,-27.1397203338
2.7692135710,0.9917135710,-27.0924207986
2.7702141964,0.9927141964,-27.0572250769
2.7712148218,0.9937148218,-27.0331399991
2.7722154472,0.9947154472,-27.0194912039
2.7732160725,0.9957160725,-27.0158589187
2.7742166979,0.9967166979,-27.0220406586
2.7752173233,0.9977173233,-27.0380336206
2.7762179487,0.9987179487,-27.0640335804
2.7772185741,0.9997185741,-27.1004500839
2.7782191995,1.0007191995,-27.1479406523
2.7792198249,1.0017198249,-27.2074705170
2.7802204503,1.0027204503,-27.2804104558
2.7812210757,1.0037210757,-27.3686962942
2.7822217011,1.0047217011,-27.4750954730
2.7832223265,1.0057223265,-27.6036732869
2.7842229518,1.0067229518,-27.7606634248
2.7852235772,1.0077235772,-27.9562462229
2.7862242026,1.0087242026,-28.2086689793
2.7872248280,1.0097248280,-28.5557721265
2.7882254534,1.0107254534,-29.0994353201
2.7892260788,1.0117260788,-30.3816372033
2.7902267042,1.0127267042,-29.9246858179
2.7912273296,1.0137273296,-28.9688623275
2.7922279550,1.0147279550,-28.5007848221
2.7932285804,1.0157285804,-28.1944295720
2.7942292058,1.0167292058,-27.9712833617
2.7952298311,1.0177298311,-27.7998867055
2.7962304565,1.0187304565,-27.6644724319
2.7972310819,1.0197310819,-27.5560447944
2.7982317073,1.0207317073,-27.4690247830
2.7992323327,1.0217323327,-27.3997545524
2.8002329581,1.0227329581,-27.3457489961
2.8012335835,1.0237335835,-27.3052891452
2.8022342089,1.0247342089,-27.2771881754
2.8032348343,1.0257348343,-27.2606520188
2.8042354597,1.0267354597,-27.2551959764
2.8052360851,1.0277360851,-27.2605974410
2.8062367104,1.0287367104,-27.2768746293
2.8072373358,1.0297373358,-27.3042870727
2.8082379612,1.0307379612,-27.3433579394
2.8092385866,1.0317385866,-27.3949226152
2.8102392120,1.0327392120,-27.4602139044
2.8112398374,1.0337398374,-27.5410042104
2.8122404628,1.0347404628,-27.6398442309
2.8132410882,1.0357410882,-27.7604782113
2.8142417136,1.0367417136,-27.9086099017
2.8152423390,1.0377423390,-28.0934380250
2.8162429644,1.0387429644,-28.3311166784
2.8172435897,1.0397435897,-28.6540250432
2.8182442151,1.0407442151,-29.1437864084
2.8192448405,1.0417448405,-30.1500572751
2.8202454659,1.0427454659,-30.4761517448
2.8212460913,1.0437460913,-29.2706481930
2.8222467167,1.0447467167,-28.7530233579
2.8232473421,1.0457473421,-28.4266841509
2.8242479675,1.0467479675,-28.1940029011
2.8252485929,1.0477485929,-28.0183388405
2.8262492183,1.0487492183,-27.8819926160
2.8272498437,1.0497498437,-27.7751395407
2.8282504690,1.0507504690,-27.6918459648
2.8292510944,1.0517510944,-27.6283470446
2.8302517198,1.0527517198,-27.5822082666
2.8312523452,1.0537523452,-27.5518853568
2.8322529706,1.0547529706,-27.5364860071
2.8332535960,1.0557535960,-27.5356466194
2.8342542214,1.0567542214,-27.5494853177
2.8352548468,1.0577548468,-27.5786176706
2.8362554722,1.0587554722,-27.6242396011
2.8372560976,1.0597560976,-27.6883023097
2.8382567230,1.0607567230,-27.7738381054
2.8392573483,1.0617573483,-27.8855680316
2.8402579737,1.0627579737,-28.0310990144
2.8412585991,1.0637585991,-28.2235208669
2.8422592245,1.0647592245,-28.4879346156
2.8432598499,1.0657598499,-28.8822299634
2.8442604753,1.0667604753,-29.6011403526
2.8452611007,1.0677611007,-31.8892790638
2.8462617261,1.0687617261,-29.3856374163
2.8472623515,1.0697623515,-28.7236421535
2.8482629769,1.0707629769,-28.3252177512
2.8492636023,1.0717636023,-28.0411069929
2.8502642276,1.0727642276,-27.8223354806
2.8512648530,1.0737648530,-27.6466440767
2.8522654784,1.0747654784,-27.5020354199
2.8532661038,1.0757661038,-27.3813191447
2.8542667292,1.0767667292,-27.2798658912
2.8552673546,1.0777673546,-27.1945424585
2.8562679800,1.0787679800,-27.1231540593
2.8572686054,1.0797686054,-27.0641299501
2.8582692308,1.0807692308,-27.0163363573
2.8592698562,1.0817698562,-26.9789608640
2.8602704816,1.0827704816,-26.9514395215
2.8612711069,1.0837711069,-26.9334111725
2.8622717323,1.0847717323,-26.9246904157
2.8632723577,1.0857723577,-26.9252546003
2.8642729831,1.0867729831,-26.9352427682
2.8652736085,1.0877736085,-26.9549663891
2.8662742339,1.0887742339,-26.9849336235
2.8672748593,1.0897748593,-27.0258912268
2.8682754847,1.0907754847,-27.0788918516
2.8692761101,1.0917761101,-27.1454007884
2.8702767355,1.0927767355,-27.2274679998
2.8712773609,1.0937773609,-27.3280152315
2.8722779862,1.0947779862,-27.4513403956
2.8732786116,1.0957786116,-27.6040676327
2.8742792370,1.0967792370,-27.7971140488
2.8752798624,1.0977798624,-28.0503377552
2.8762804878,1.0987804878,-28.4059555251
2.8772811132,1.0997811132,-28.9834866933
2.8782817386,1.1007817386,-30.5667564778
2.8792823640,1.1017823640,-29.5034255777
2.8802829894,1.1027829894,-28.6530583700
2.8812836148,1.1037836148,-28.2052289283
2.8822842402,1.1047842402,-27.9034109218
2.8832848655,1.1057848655,-27.6791066967
2.8842854909,1.1067854909,-27.5038018209
2.8852861163,1.1077861163,-27.3628965693
2.8862867417,1.1087867417,-27.2479402296
2.8872873671,1.1097873671,-27.1536322651
2.8882879925,1.1107879925,-27.0764613382
2.8892886179,1.1117886179,-27.0140150836
2.8902892433,1.1127892433,-26.9646008498
2.8912898687,1.1137898687,-26.9270248892
