u,x,lnF
2.8533927455,0.4783927455,-50.6105815330
2.8543933709,0.4793933709,-50.6459752253
2.8553939962,0.4803939962,-50.6926589759
2.8563946216,0.4813946216,-50.7508147946
2.8573952470,0.4823952470,-50.8207791299
2.8583958724,0.4833958724,-50.9030601414
2.8593964978,0.4843964978,-50.9983668300
2.8603971232,0.4853971232,-51.1076542341
2.8613977486,0.4863977486,-51.2321920072
2.8623983740,0.4873983740,-51.3736690889
2.8633989994,0.4883989994,-51.5343572151
2.8643996248,0.4893996248,-51.7173759434
2.8654002502,0.4904002502,-51.9271444786
2.8664008755,0.4914008755,-52.1702051276
2.8674015009,0.4924015009,-52.4568633797
2.8684021263,0.4934021263,-52.8048790708
2.8694027517,0.4944027517,-53.2494058510
2.8704033771,0.4954033771,-53.8790049365
2.8714040025,0.4964040025,-55.0888440337
2.8724046279,0.4974046279,-55.3436710871
2.8734052533,0.4984052533,-54.3985605582
2.8744058787,0.4994058787,-54.0987981605
2.8754065041,0.5004065041,-54.0206694710
2.8764071295,0.5014071295,-54.0946153492
2.8774077548,0.5024077548,-54.3336505149
2.8784083802,0.5034083802,-54.8657033073
2.8794090056,0.5044090056,-57.0890228492
2.8804096310,0.5054096310,-54.9506822231
2.8814102564,0.5064102564,-54.1593534886
2.8824108818,0.5074108818,-53.7138612571
2.8834115072,0.5084115072,-53.4112668728
2.8844121326,0.5094121326,-53.1911936835
2.8854127580,0.5104127580,-53.0272331627
2.8864133834,0.5114133834,-52.9055045949
2.8874140088,0.5124140088,-52.8179364386
2.8884146341,0.5134146341,-52.7595990428
2.8894152595,0.5144152595,-52.7274874140
2.8904158849,0.5154158849,-52.7199270767
2.8914165103,0.5164165103,-52.7362960359
2.8924171357,0.5174171357,-52.7769447856
2.8934177611,0.5184177611,-52.8432854214
2.8944183865,0.5194183865,-52.9380888367
2.8954190119,0.5204190119,-53.0661271635
2.8964196373,0.5214196373,-53.2355184317
2.8974202627,0.5224202627,-53.4607581535
2.8984208881,0.5234208881,-53.7706562295
2.8994215134,0.5244215134,-54.2352359284
2.9004221388,0.5254221388,-55.1215087285
2.9014227642,0.5264227642,-56.0940301758
2.9024233896,0.5274233896,-54.6078864982
2.9034240150,0.5284240150,-54.0755961081
2.9044246404,0.5294246404,-53.7675599773
2.9054252658,0.5304252658,-53.5682416498
2.9064258912,0.5314258912,-53.4370552566
2.9074265166,0.5324265166,-53.3555375601
2.9084271420,0.5334271420,-53.3143961804
2.9094277674,0.5344277674,-53.3091328342
2.9104283927,0.5354283927,-53.3383987069
2.9114290181,0.5364290181,-53.4035626693
2.9124296435,0.5374296435,-53.5091619634
2.9134302689,0.5384302689,-53.6645813264
2.9144308943,0.5394308943,-53.8885213406
2.9154315197,0.5404315197,-54.2222802370
2.9164321451,0.5414321451,-54.7844702687
2.9174327705,0.5424327705,-56.3541705213
2.9184333959,0.5434333959,-55.2973643439
2.9194340213,0.5444340213,-54.4491511624
2.9204346467,0.5454346467,-54.0100490731
2.9214352720,0.5464352720,-53.7226921446
2.9224358974,0.5474358974,-53.5184710354
2.9234365228,0.5484365228,-53.3689278547
2.9244371482,0.5494371482,-53.2596328826
2.9254377736,0.5504377736,-53.1824180558
2.9264383990,0.5514383990,-53.1323946985
2.9274390244,0.5524390244,-53.1066227584
2.9284396498,0.5534396498,-53.1034679135
2.9294402752,0.5544402752,-53.1222951190
2.9304409006,0.5554409006,-53.1633615015
2.9314415260,0.5564415260,-53.2278659756
2.9324421513,0.5574421513,-53.3181754392
2.9334427767,0.5584427767,-53.4383244743
2.9344434021,0.5594434021,-53.5950419636
2.9354440275,0.5604440275,-53.7999741576
2.9364446529,0.5614446529,-54.0751349697
2.9374452783,0.5624452783,-54.4694051944
2.9384459037,0.5634459037,-55.1324804348
2.9394465291,0.5644465291,-57.6700912818
2.9404471545,0.5654471545,-55.3545571561
2.9414477799,0.5664477799,-54.6498192277
2.9424484053,0.5674484053,-54.2727530884
2.9434490306,0.5684490306,-54.0295567807
2.9444496560,0.5694496560,-53.8626032329
2.9454502814,0.5704502814,-53.7469954090
2.9464509068,0.5714509068,-53.6698772700
2.9474515322,0.5724515322,-53.6239376869
2.9484521576,0.5734521576,-53.6048388076
2.9494527830,0.5744527830,-53.6100495725
2.9504534084,0.5754534084,-53.6382815045
2.9514540338,0.5764540338,-53.6892285242
2.9524546592,0.5774546592,-53.7634958231
2.9534552846,0.5784552846,-53.8626885868
2.9544559099,0.5794559099,-53.9896952624
2.9554565353,0.5804565353,-54.1492898898
2.9564571607,0.5814571607,-54.3493748409
2.9574577861,0.5824577861,-54.6037359550
2.9584584115,0.5834584115,-54.9390891650
2.9594590369,0.5844590369,-55.4180539327
2.9604596623,0.5854596623,-56.2605147952
2.9614602877,0.5864602877,-57.9465146727
2.9624609131,0.5874609131,-56.0717879947
2.9634615385,0.5884615385,-55.5435993956
2.9644621639,0.5894621639,-55.2693960331
2.9654627892,0.5904627892,-55.1159493728
2.9664634146,0.5914634146,-55.0395263022
2.9674640400,0.5924640400,-55.0217830755
2.9684646654,0.5934646654,-55.0551781232
2.9694652908,0.5944652908,-55.1386391829
2.9704659162,0.5954659162,-55.2769098950
2.9714665416,0.5964665416,-55.4827809478
2.9724671670,0.5974671670,-55.7850710596
2.9734677924,0.5984677924,-56.2577000618
2.9744684178,0.5994684178,-57.1989173929
2.9754690432,0.6004690432,-57.8986702708
2.9764696685,0.6014696685,-56.5832351156
2.9774702939,0.6024702939,-56.1023997925
2.9784709193,0.6034709193,-55.8468100381
2.9794715447,0.6044715447,-55.7132190297
2.9804721701,0.6054721701,-55.6695260175
2.9814727955,0.6064727955,-55.7093331792
2.9824734209,0.6074734209,-55.8457891894
2.9834740463,0.6084740463,-56.1259347038
2.9844746717,0.6094746717,-56.7173208009
2.9854752971,0.6104752971,-61.4530760603
2.9864759225,0.6114759225,-56.5412695637
2.9874765478,0.6124765478,-55.7940144032
2.9884771732,0.6134771732,-55.3447593395
2.9894777986,0.6144777986,-55.0247130344
2.9904784240,0.6154784240,-54.7803910248
2.9914790494,0.6164790494,-54.5877597546
2.9924796748,0.6174796748,-54.4339332662
2.9934803002,0.6184803002,-54.3112367150
2.9944809256,0.6194809256,-54.2147944349
2.9954815510,0.6204815510,-54.1413996943
2.9964821764,0.6214821764,-54.0889328722
2.9974828018,0.6224828018,-54.0560453141
2.9984834271,0.6234834271,-54.0419871595
2.9994840525,0.6244840525,-54.0465238336
3.0004846779,0.6254846779,-54.0699176496
3.0014853033,0.6264853033,-54.1129700876
3.0024859287,0.6274859287,-54.1771372598
3.0034865541,0.6284865541,-54.2647545578
3.0044871795,0.6294871795,-54.3794507951
3.0054878049,0.6304878049,-54.5269322367
3.0064884303,0.6314884303,-54.7165765855
3.0074890557,0.6324890557,-54.9650646627
3.0084896811,0.6334896811,-55.3062358560
3.0094903064,0.6344903064,-55.8269678195
3.0104909318,0.6354909318,-56.9200083990
3.0114915572,0.6364915572,-57.0487292056
3.0124921826,0.6374921826,-55.9609267151
3.0134928080,0.6384928080,-55.4967726030
3.0144934334,0.6394934334,-55.2207989562
3.0154940588,0.6404940588,-55.0419790583
3.0164946842,0.6414946842,-54.9259260346
3.0174953096,0.6424953096,-54.8563749957
3.0184959350,0.6434959350,-54.8248628650
3.0194965604,0.6444965604,-54.8270482106
3.0204971857,0.6454971857,-54.8612318498
3.0214978111,0.6464978111,-54.9278348568
3.0224984365,0.6474984365,-55.0294786761
3.0234990619,0.6484990619,-55.1717161335
3.0244996873,0.6494996873,-55.3649266987
3.0255003127,0.6505003127,-55.6290981256
3.0265009381,0.6515009381,-56.0080194559
3.0275015635,0.6525015635,-56.6290693661
3.0285021889,0.6535021889,-58.4218692707
3.0295028143,0.6545028143,-57.1222713954
3.0305034396,0.6555034396,-56.3625810994
3.0315040650,0.6565040650,-55.9897671527
3.0325046904,0.6575046904,-55.7696160327
3.0335053158,0.6585053158,-55.6387257932
3.0345059412,0.6595059412,-55.5720337947
3.0355065666,0.6605065666,-55.5588641316
3.0365071920,0.6615071920,-55.5962395008
3.0375078174,0.6625078174,-55.6873485050
3.0385084428,0.6635084428,-55.8431802010
3.0395090682,0.6645090682,-56.0894572167
3.0405096936,0.6655096936,-56.4916118219
3.0415103189,0.6665103189,-57.2961279858
3.0425109443,0.6675109443,-58.4475453624
3.0435115697,0.6685115697,-56.7877842573
3.0445121951,0.6695121951,-56.2014166016
3.0455128205,0.6705128205,-55.8505525310
3.0465134459,0.6715134459,-55.6126250758
3.0475140713,0.6725140713,-55.4449575872
3.0485146967,0.6735146967,-55.3279307614
3.0495153221,0.6745153221,-55.2512799088
3.0505159475,0.6755159475,-55.2094306923
3.0515165729,0.6765165729,-55.1996200607
3.0525171982,0.6775171982,-55.2211285721
3.0535178236,0.6785178236,-55.2751016652
3.0545184490,0.6795184490,-55.3648535454
3.0555190744,0.6805190744,-55.4968396433
3.0565196998,0.6815196998,-55.6829989466
3.0575203252,0.6825203252,-55.9467504277
3.0585209506,0.6835209506,-56.3418137731
3.0595215760,0.6845215760,-57.0421429030
3.0605222014,0.6855222014,-61.1314282641
3.0615228268,0.6865228268,-57.0423358196
3.0625234522,0.6875234522,-56.3926757926
3.0635240775,0.6885240775,-56.0382638675
3.0645247029,0.6895247029,-55.8141214885
3.0655253283,0.6905253283,-55.6689909598
3.0665259537,0.6915259537,-55.5810450937
3.0675265791,0.6925265791,-55.5400050967
3.0685272045,0.6935272045,-55.5415908359
3.0695278299,0.6945278299,-55.5856990737
3.0705284553,0.6955284553,-55.6763590123
3.0715290807,0.6965290807,-55.8234231140
3.0725297061,0.6975297061,-56.0477772355
3.0735303315,0.6985303315,-56.3979199474
3.0745309568,0.6995309568,-57.0255013978
3.0755315822,0.7005315822,-59.6677054688
3.0765322076,0.7015322076,-57.1540788439
3.0775328330,0.7025328330,-56.4283389917
3.0785334584,0.7035334584,-56.0294965833
3.0795340838,0.7045340838,-55.7675083415
3.0805347092,0.7055347092,-55.5856393479
3.0815353346,0.7065353346,-55.4595783894
3.0825359600,0.7075359600,-55.3771298330
3.0835365854,0.7085365854,-55.3318729492
3.0845372108,0.7095372108,-55.3207397236
3.0855378361,0.7105378361,-55.3430682246
3.0865384615,0.7115384615,-55.4004163939
3.0875390869,0.7125390869,-55.4970132138
3.0885397123,0.7135397123,-55.6411559190
3.0895403377,0.7145403377,-55.8487169528
3.0905409631,0.7155409631,-56.1529061623
3.0915415885,0.7165415885,-56.6400145924
3.0925422139,0.7175422139,-57.7011272350
3.0935428393,0.7185428393,-57.8095048352
3.0945434647,0.7195434647,-56.6956002030
3.0955440901,0.7205440901,-56.2102171016
3.0965447154,0.7215447154,-55.9164076793
3.0975453408,0.7225453408,-55.7232372656
3.0985459662,0.7235459662,-55.5967201588
3.0995465916,0.7245465916,-55.5212839067
3.1005472170,0.7255472170,-55.4895662084
3.1015478424,0.7265478424,-55.4989746269
3.1025484678,0.7275484678,-55.5506739982
3.1035490932,0.7285490932,-55.6500331230
3.1045497186,0.7295497186,-55.8089398744
3.1055503440,0.7305503440,-56.0525539598
3.1065509694,0.7315509694,-56.4419249366
3.1075515947,0.7325515947,-57.1936029418
3.1085522201,0.7335522201,-58.8418391564
3.1095528455,0.7345528455,-56.8468106083
3.1105534709,0.7355534709,-56.2293142834
3.1115540963,0.7365540963,-55.8654049725
3.1125547217,0.7375547217,-55.6194232804
3.1135553471,0.7385553471,-55.4457945124
3.1145559725,0.7395559725,-55.3239770690
3.1155565979,0.7405565979,-55.2434072268
3.1165572233,0.7415572233,-55.1984907015
3.1175578487,0.7425578487,-55.1866316080
3.1185584740,0.7435584740,-55.2074734733
3.1195590994,0.7445590994,-55.2628105899
3.1205597248,0.7455597248,-55.3571134686
3.1215603502,0.7465603502,-55.4990269228
3.1225609756,0.7475609756,-55.7051059656
3.1235616010,0.7485616010,-56.0103273270
3.1245622264,0.7495622264,-56.5075738871
3.1255628518,0.7505628518,-57.6487482787
3.1265634772,0.7515634772,-57.4878235465
3.1275641026,0.7525641026,-56.4481751756
3.1285647280,0.7535647280,-55.9675844059
3.1295653533,0.7545653533,-55.6668079852
3.1305659787,0.7555659787,-55.4609481962
3.1315666041,0.7565666041,-55.3171394318
3.1325672295,0.7575672295,-55.2195613101
3.1335678549,0.7585678549,-55.1598142537
3.1345684803,0.7595684803,-55.1334263700
3.1355691057,0.7605691057,-55.1384153012
3.1365697311,0.7615697311,-55.1747365902
3.1375703565,0.7625703565,-55.2442606151
3.1385709819,0.7635709819,-55.3512636093
3.1395716073,0.7645716073,-55.5037449542
3.1405722326,0.7655722326,-55.7166076969
3.1415728580,0.7665728580,-56.0202500308
3.1425734834,0.7675734834,-56.4906152225
3.1435741088,0.7685741088,-57.4361499342
3.1445747342,0.7695747342,-58.0417339653
3.1455753596,0.7705753596,-56.7390518601
3.1465759850,0.7715759850,-56.2317441888
3.1475766104,0.7725766104,-55.9365398442
3.1485772358,0.7735772358,-55.7490085325
3.1495778612,0.7745778612,-55.6318052268
3.1505784866,0.7755784866,-55.5682938589
3.1515791119,0.7765791119,-55.5508914447
3.1525797373,0.7775797373,-55.5772864608
3.1535803627,0.7785803627,-55.6494525905
3.1545809881,0.7795809881,-55.7744457671
3.1555816135,0.7805816135,-55.9677888792
3.1565822389,0.7815822389,-56.2638138634
3.1575828643,0.7825828643,-56.7551681284
3.1585834897,0.7835834897,-57.8957422412
3.1595841151,0.7845841151,-57.7247086353
3.1605847405,0.7855847405,-56.6887540821
3.1615853659,0.7865853659,-56.2123017710
3.1625859912,0.7875859912,-55.9180276350
3.1635866166,0.7885866166,-55.7215609776
3.1645872420,0.7895872420,-55.5905981691
3.1655878674,0.7905878674,-55.5101055761
3.1665884928,0.7915884928,-55.4728490357
3.1675891182,0.7925891182,-55.4761403917
3.1685897436,0.7935897436,-55.5208392875
3.1695903690,0.7945903690,-55.6116883352
3.1705909944,0.7955909944,-55.7592772833
3.1715916198,0.7965916198,-55.9856855446
3.1725922452,0.7975922452,-56.3424986819
3.1735928705,0.7985928705,-56.9957915087
3.1745934959,0.7995934959,-61.3708658083
3.1755941213,0.8005941213,-56.9902750316
3.1765947467,0.8015947467,-56.2935791874
3.1775953721,0.8025953721,-55.9007377121
3.1785959975,0.8035959975,-55.6388821994
3.1795966229,0.8045966229,-55.4545101269
3.1805972483,0.8055972483,-55.3242738628
3.1815978737,0.8065978737,-55.2362633066
3.1825984991,0.8075984991,-55.1840369625
3.1835991245,0.8085991245,-55.1642915164
3.1845997498,0.8095997498,-55.1758989587
3.1856003752,0.8106003752,-55.2196161664
3.1866010006,0.8116010006,-55.2982889768
3.1876016260,0.8126016260,-55.4176751881
3.1886022514,0.8136022514,-55.5884608108
3.1896028768,0.8146028768,-55.8313252420
3.1906035022,0.8156035022,-56.1921549451
3.1916041276,0.8166041276,-56.8080261183
3.1926047530,0.8176047530,-58.8423223010
3.1936053784,0.8186053784,-57.1265706687
3.1946060038,0.8196060038,-56.3726820795
3.1956066291,0.8206066291,-55.9762267038
3.1966072545,0.8216072545,-55.7231114364
3.1976078799,0.8226078799,-55.5522866533
3.1986085053,0.8236085053,-55.4380595745
3.1996091307,0.8246091307,-55.3676185068
3.2006097561,0.8256097561,-55.3341607617
3.2016103815,0.8266103815,-55.3342748910
3.2026110069,0.8276110069,-55.3668762281
3.2036116323,0.8286116323,-55.4328907735
3.2046122577,0.8296122577,-55.5354845276
3.2056128831,0.8306128831,-55.6809816520
3.2066135084,0.8316135084,-55.8811382460
3.2076141338,0.8326141338,-56.1589790148
3.2086147592,0.8336147592,-56.5670140885
3.2096153846,0.8346153846,-57.2729657724
3.2106160100,0.8356160100,-62.1008636030
3.2116166354,0.8366166354,-57.3629338955
3.2126172608,0.8376172608,-56.7227628975
3.2136178862,0.8386178862,-56.3876238924
3.2146185116,0.8396185116,-56.1865580579
3.2156191370,0.8406191370,-56.0673354549
3.2166197624,0.8416197624,-56.0080744871
3.2176203877,0.8426203877,-55.9988198399
3.2186210131,0.8436210131,-56.0359380345
3.2196216385,0.8446216385,-56.1204321956
3.2206222639,0.8456222639,-56.2582892161
3.2216228893,0.8466228893,-56.4632077623
3.2226235147,0.8476235147,-56.7650509775
3.2236241401,0.8486241401,-57.2403195805
3.2246247655,0.8496247655,-58.2049346064
3.2256253909,0.8506253909,-58.7667453711
3.2266260163,0.8516260163,-57.5065596819
3.2276266417,0.8526266417,-57.0254694516
3.2286272670,0.8536272670,-56.7605540232
3.2296278924,0.8546278924,-56.6103810004
3.2306285178,0.8556285178,-56.5401987642
3.2316291432,0.8566291432,-56.5370851701
3.2326297686,0.8576297686,-56.5996688165
3.2336303940,0.8586303940,-56.7372124178
3.2346310194,0.8596310194,-56.9764375319
3.2356316448,0.8606316448,-57.3906141547
3.2366322702,0.8616322702,-58.2848464661
3.2376328956,0.8626328956,-58.8591883785
3.2386335210,0.8636335210,-57.5122900320
3.2396341463,0.8646341463,-56.9694096941
3.2406347717,0.8656347717,-56.6423692177
3.2416353971,0.8666353971,-56.4258673359
3.2426360225,0.8676360225,-56.2820040293
3.2436366479,0.8686366479,-56.1936584081
3.2446372733,0.8696372733,-56.1527457160
3.2456378987,0.8706378987,-56.1563485858
3.2466385241,0.8716385241,-56.2055830609
3.2476391495,0.8726391495,-56.3060748462
3.2486397749,0.8736397749,-56.4705025519
3.2496404003,0.8746404003,-56.7261616719
3.2506410256,0.8756410256,-57.1411869117
3.2516416510,0.8766416510,-57.9753857571
3.2526422764,0.8776422764,-58.9826155499
3.2536429018,0.8786429018,-57.4252138568
3.2546435272,0.8796435272,-56.8617702881
3.2556441526,0.8806441526,-56.5300524623
3.2566447780,0.8816447780,-56.3124423717
3.2576454034,0.8826454034,-56.1679559383
3.2586460288,0.8836460288,-56.0781843717
3.2596466542,0.8846466542,-56.0341691257
3.2606472795,0.8856472795,-56.0320516744
3.2616479049,0.8866479049,-56.0715747124
3.2626485303,0.8876485303,-56.1559838055
3.2636491557,0.8886491557,-56.2932453185
3.2646497811,0.8896497811,-56.4997164229
3.2656504065,0.8906504065,-56.8109185303
3.2666510319,0.8916510319,-57.3227998827
3.2676516573,0.8926516573,-58.5192943316
3.2686522827,0.8936522827,-58.2552683985
3.2696529081,0.8946529081,-57.2678588472
3.2706535335,0.8956535335,-56.8177558247
3.2716541588,0.8966541588,-56.5485668497
3.2726547842,0.8976547842,-56.3789349119
3.2736554096,0.8986554096,-56.2779436216
3.2746560350,0.8996560350,-56.2318007581
3.2756566604,0.9006566604,-56.2348417050
3.2766572858,0.9016572858,-56.2867307331
3.2776579112,0.9026579112,-56.3922824328
3.2786585366,0.9036585366,-56.5637078293
3.2796591620,0.9046591620,-56.8280153740
3.2806597874,0.9056597874,-57.2530610406
3.2816604128,0.9066604128,-58.0974170534
3.2826610381,0.9076610381,-59.1329406696
3.2836616635,0.9086616635,-57.5835128130
3.2846622889,0.9096622889,-57.0377257895
3.2856629143,0.9106629143,-56.7271590361
3.2866635397,0.9116635397,-56.5344946540
3.2876641651,0.9126641651,-56.4196874610
3.2886647905,0.9136647905,-56.3658460431
3.2896654159,0.9146654159,-56.3664191253
3.2906660413,0.9156660413,-56.4215435060
3.2916666667,0.9166666667,-56.5381070797
3.2926672921,0.9176672921,-56.7336063577
3.2936679174,0.9186679174,-57.0496305106
3.2946685428,0.9196685428,-57.6098212697
3.2956691682,0.9206691682,-59.2926537065
3.2966697936,0.9216697936,-58.0389845064
3.2976704190,0.9226704190,-57.2252901879
3.2986710444,0.9236710444,-56.8093265564
3.2996716698,0.9246716698,-56.5500411149
3.3006722952,0.9256722952,-56.3824370288
3.3016729206,0.9266729206,-56.2804597282
3.3026735460,0.9276735460,-56.2323901145
3.3036741714,0.9286741714,-56.2337960845
3.3046747967,0.9296747967,-56.2854481634
3.3056754221,0.9306754221,-56.3936756299
3.3066760475,0.9316760475,-56.5735552565
3.3076766729,0.9326766729,-56.8591757464
3.3086772983,0.9336772983,-57.3432124213
3.3096779237,0.9346779237,-58.4815501308
3.3106785491,0.9356785491,-58.2999700420
3.3116791745,0.9366791745,-57.2664659290
3.3126797999,0.9376797999,-56.7933659890
3.3136804253,0.9386804253,-56.5050957514
3.3146810507,0.9396810507,-56.3177483041
3.3156816760,0.9406816760,-56.1994870340
3.3166823014,0.9416823014,-56.1359211982
3.3176829268,0.9426829268,-56.1207821734
3.3186835522,0.9436835522,-56.1529186440
3.3196841776,0.9446841776,-56.2358083192
3.3206848030,0.9456848030,-56.3790824861
3.3216854284,0.9466854284,-56.6037438175
3.3226860538,0.9476860538,-56.9591048460
3.3236866792,0.9486866792,-57.6010035506
3.3246873046,0.9496873046,-60.5251186074
3.3256879300,0.9506879300,-57.7139571699
3.3266885553,0.9516885553,-57.0160586029
3.3276891807,0.9526891807,-56.6425777359
3.3286898061,0.9536898061,-56.4096070520
3.3296904315,0.9546904315,-56.2623984466
3.3306910569,0.9556910569,-56.1783394491
3.3316916823,0.9566916823,-56.1473792809
3.3326923077,0.9576923077,-56.1662340804
3.3336929331,0.9586929331,-56.2368355901
3.3346935585,0.9596935585,-56.3671949815
3.3356941839,0.9606941839,-56.5756578436
3.3366948093,0.9616948093,-56.9047714013
3.3376954346,0.9626954346,-57.4806299791
3.3386960600,0.9636960600,-59.2230258988
3.3396966854,0.9646966854,-57.9046806015
3.3406973108,0.9656973108,-57.1115088962
3.3416979362,0.9666979362,-56.7101228639
3.3426985616,0.9676985616,-56.4649885824
3.3436991870,0.9686991870,-56.3123392846
3.3446998124,0.9696998124,-56.2268963513
3.3457004378,0.9707004378,-56.1978026278
3.3467010632,0.9717010632,-56.2218757452
3.3477016886,0.9727016886,-56.3019898463
3.3487023139,0.9737023139,-56.4485068573
3.3497029393,0.9747029393,-56.6855767708
3.3507035647,0.9757035647,-57.0733695079
3.3517041901,0.9767041901,-57.8261351541
3.3527048155,0.9777048155,-59.5283955555
3.3537054409,0.9787054409,-57.5166400358
3.3547060663,0.9797060663,-56.9179190772
3.3557066917,0.9807066917,-56.5805087530
3.3567073171,0.9817073171,-56.3685302406
3.3577079425,0.9827079425,-56.2374156145
3.3587085679,0.9837085679,-56.1683856984
3.3597091932,0.9847091932,-56.1536450205
3.3607098186,0.9857098186,-56.1920281525
3.3617104440,0.9867104440,-56.2884353147
3.3627110694,0.9877110694,-56.4563707691
3.3637116948,0.9887116948,-56.7269989990
3.3647123202,0.9897123202,-57.1834089747
3.3657129456,0.9907129456,-58.1971880854
3.3667135710,0.9917135710,-58.3849920688
3.3677141964,0.9927141964,-57.2276407334
3.3687148218,0.9937148218,-56.7314554638
3.3697154472,0.9947154472,-56.4354299365
3.3707160725,0.9957160725,-56.2463774391
3.3717166979,0.9967166979,-56.1301269747
3.3727173233,0.9977173233,-56.0716733944
3.3737179487,0.9987179487,-56.0648964174
3.3747185741,0.9997185741,-56.1094428104
3.3757191995,1.0007191995,-56.2105673124
3.3767198249,1.0017198249,-56.3817523832
3.3777204503,1.0027204503,-56.6535040633
3.3787210757,1.0037210757,-57.1059823718
3.3797217011,1.0047217011,-58.0860946334
3.3807223265,1.0057223265,-58.4136534899
3.3817229518,1.0067229518,-57.2064213399
3.3827235772,1.0077235772,-56.7041820236
3.3837242026,1.0087242026,-56.4075123258
3.3847248280,1.0097248280,-56.2194514064
3.3857254534,1.0107254534,-56.1048013712
3.3867260788,1.0117260788,-56.0481128922
3.3877267042,1.0127267042,-56.0429653942
3.3887273296,1.0137273296,-56.0886797181
3.3897279550,1.0147279550,-56.1900003096
3.3907285804,1.0157285804,-56.3593899328
3.3917292058,1.0167292058,-56.6248101688
3.3927298311,1.0177298311,-57.0576397175
3.3937304565,1.0187304565,-57.9403447498
3.3947310819,1.0197310819,-58.7346691076
3.3957317073,1.0207317073,-57.3180683917
3.3967323327,1.0217323327,-56.7893448314
3.3977329581,1.0227329581,-56.4862989195
3.3987335835,1.0237335835,-56.2986003714
3.3997342089,1.0247342089,-56.1877730512
3.4007348343,1.0257348343,-56.1373099560
3.4017354597,1.0267354597,-56.1405408500
3.4027360851,1.0277360851,-56.1970331917
3.4037367104,1.0287367104,-56.3123588031
3.4047373358,1.0297373358,-56.5009468992
3.4057379612,1.0307379612,-56.7958945374
3.4067385866,1.0317385866,-57.2867402604
3.4077392120,1.0327392120,-58.4000292459
3.4087398374,1.0337398374,-58.3543603944
3.4097404628,1.0347404628,-57.3066428473
3.4107410882,1.0357410882,-56.8505704050
3.4117417136,1.0367417136,-56.5868975416
3.4127423390,1.0377423390,-56.4295936646
3.4137429644,1.0387429644,-56.3470729326
3.4147435897,1.0397435897,-56.3262248511
3.4157442151,1.0407442151,-56.3632018060
3.4167448405,1.0417448405,-56.4612429950
3.4177454659,1.0427454659,-56.6323993029
3.4187460913,1.0437460913,-56.9055866297
3.4197467167,1.0447467167,-57.3571640870
3.4207473421,1.0457473421,-58.3072477172
3.4217479675,1.0467479675,-58.8170350893
3.4227485929,1.0477485929,-57.5552827003
3.4237492183,1.0487492183,-57.0622839712
3.4247498437,1.0497498437,-56.7860136525
3.4257504690,1.0507504690,-56.6256236710
3.4267510944,1.0517510944,-56.5460993365
3.4277517198,1.0527517198,-56.5338137745
3.4287523452,1.0537523452,-56.5860135995
3.4297529706,1.0547529706,-56.7090607639
3.4307535960,1.0557535960,-56.9225374456
3.4317542214,1.0567542214,-57.2765390352
3.4327548468,1.0577548468,-57.9362254668
3.4337554722,1.0587554722,-62.2897821697
3.4347560976,1.0597560976,-57.9721891731
3.4357567230,1.0607567230,-57.3097565858
3.4367573483,1.0617573483,-56.9619771984
3.4377579737,1.0627579737,-56.7574207408
3.4387585991,1.0637585991,-56.6449711000
3.4397592245,1.0647592245,-56.6050135201
3.4407598499,1.0657598499,-56.6316445614
3.4417604753,1.0667604753,-56.7286972287
3.4427611007,1.0677611007,-56.9122469724
3.4437617261,1.0687617261,-57.2240000386
3.4447623515,1.0697623515,-57.7921941728
3.4457629769,1.0707629769,-59.6016992837
3.4467636023,1.0717636023,-58.1619381758
3.4477642276,1.0727642276,-57.3802257250
3.4487648530,1.0737648530,-56.9853802095
3.4497654784,1.0747654784,-56.7494616102
3.4507661038,1.0757661038,-56.6105484978
3.4517667292,1.0767667292,-56.5448514858
3.4527673546,1.0777673546,-56.5436003294
3.4537679800,1.0787679800,-56.6071822494
3.4547686054,1.0797686054,-56.7453898653
3.4557692308,1.0807692308,-56.9841678786
3.4567698562,1.0817698562,-57.3922607085
3.4577704816,1.0827704816,-58.2403200501
3.4587711069,1.0837711069,-59.1273992282
3.4597717323,1.0847717323,-57.6450120681
3.4607723577,1.0857723577,-57.1029900060
3.4617729831,1.0867729831,-56.7945488570
3.4627736085,1.0877736085,-56.6065778749
3.4637742339,1.0887742339,-56.5004718061
3.4647748593,1.0897748593,-56.4605471119
3.4657754847,1.0907754847,-56.4819343037
3.4667761101,1.0917761101,-56.5676888213
3.4677767355,1.0927767355,-56.7305637555
3.4687773609,1.0937773609,-57.0021197763
3.4697779862,1.0947779862,-57.4689917209
3.4707786116,1.0957786116,-58.5364461557
3.4717792370,1.0967792370,-58.5678021133
3.4727798624,1.0977798624,-57.4790382997
3.4737804878,1.0987804878,-57.0077063919
3.4747811132,1.0997811132,-56.7341617190
3.4757817386,1.1007817386,-56.5702000399
3.4767823640,1.1017823640,-56.4838592791
3.4777829894,1.1027829894,-56.4622606189
3.4787836148,1.1037836148,-56.5023258795
3.4797842402,1.1047842402,-56.6089671403
3.4807848655,1.1057848655,-56.7979984128
3.4817854909,1.1067854909,-57.1083862808
3.4827861163,1.1077861163,-57.6546855695
3.4837867417,1.1087867417,-59.1650822659
3.4847873671,1.1097873671,-58.2316286177
3.4857879925,1.1107879925,-57.3936012232
3.4867886179,1.1117886179,-56.9901333392
3.4877892433,1.1127892433,-56.7553830360
3.4887898687,1.1137898687,-56.6214130291
